code,version,timeframe,rows,cycle_bars,ready_bars,signals,first_ready,control_unmatched,status,skips,control_skips
sh.605006,v8,1D,1461,1461,726,0,2023-09-13,0,evaluated,{},{}
sh.605006,v1,1W,1461,309,0,0,,0,warmup_insufficient,{},{}
sh.605006,v8,1W,1461,309,0,0,,0,warmup_insufficient,{},{}
sh.605007,v1,1D,1419,1419,726,0,2023-09-13,0,evaluated,{},{}
sh.605007,v8,1D,1419,1419,708,1,2023-10-17,0,evaluated,{},{}
sh.605007,v1,1W,1419,299,0,0,,0,warmup_insufficient,{},{}
sh.605007,v8,1W,1419,299,0,0,,0,warmup_insufficient,{},{}
sh.605008,v1,1D,1470,1461,717,0,2023-09-13,0,evaluated,{},{}
sh.605008,v8,1D,1470,1461,717,1,2023-09-13,0,evaluated,{},{}
sh.605008,v1,1W,1470,310,0,0,,0,warmup_insufficient,{},{}
sh.605008,v8,1W,1470,310,0,0,,0,warmup_insufficient,{},{}
sh.605009,v1,1D,1455,1455,726,0,2023-09-13,0,evaluated,{},{}
sh.605009,v8,1D,1455,1455,726,1,2023-09-13,0,evaluated,{},{}
sh.605009,v1,1W,1455,308,0,0,,0,warmup_insufficient,{},{}
sh.605009,v8,1W,1455,308,0,0,,0,warmup_insufficient,{},{}
sh.605011,v1,1D,1264,1264,726,0,2023-09-13,0,evaluated,{},{}
sh.605011,v8,1D,1264,1264,553,0,2024-06-06,0,evaluated,{},{}
sh.605011,v1,1W,1264,266,0,0,,0,warmup_insufficient,{},{}
sh.605011,v8,1W,1264,266,0,0,,0,warmup_insufficient,{},{}
sh.605016,v1,1D,1310,1310,726,0,2023-09-13,0,evaluated,{},{}
sh.605016,v8,1D,1310,1310,599,3,2024-03-27,0,evaluated,{},{}
sh.605016,v1,1W,1310,276,0,0,,0,warmup_insufficient,{},{}
sh.605016,v8,1W,1310,276,0,0,,0,warmup_insufficient,{},{}
sh.605018,v1,1D,1443,1443,726,1,2023-09-13,0,evaluated,{},{}
sh.605018,v8,1D,1443,1443,726,3,2023-09-13,0,evaluated,{},{}
sh.605018,v1,1W,1443,305,0,0,,0,warmup_insufficient,{},{}
sh.605018,v8,1W,1443,305,0,0,,0,warmup_insufficient,{},{}
sh.605020,v1,1D,1257,1257,726,0,2023-09-13,0,evaluated,{},{}
sh.605020,v8,1D,1257,1257,546,0,2024-06-18,0,evaluated,{},{}
sh.605020,v1,1W,1257,265,0,0,,0,warmup_insufficient,{},{}
sh.605020,v8,1W,1257,265,0,0,,0,warmup_insufficient,{},{}
sh.605028,v1,1D,1256,1247,717,0,2023-09-13,0,evaluated,{},{}
sh.605028,v8,1D,1256,1247,536,1,2024-06-19,0,evaluated,{},{}
sh.605028,v1,1W,1256,263,0,0,,0,warmup_insufficient,{},{}
sh.605028,v8,1W,1256,263,0,0,,0,warmup_insufficient,{},{}
sh.605033,v1,1D,1208,1208,726,0,2023-09-13,0,evaluated,{},{}
sh.605033,v8,1D,1208,1208,497,0,2024-08-26,0,evaluated,{},{}
sh.605033,v1,1W,1208,255,0,0,,0,warmup_insufficient,{},{}
sh.605033,v8,1W,1208,255,0,0,,0,warmup_insufficient,{},{}
sh.605050,v1,1D,1446,1446,726,0,2023-09-13,0,evaluated,{},{}
sh.605050,v8,1D,1446,1446,726,0,2023-09-13,0,evaluated,{},{}
sh.605050,v1,1W,1446,306,0,0,,0,warmup_insufficient,{},{}
sh.605050,v8,1W,1446,306,0,0,,0,warmup_insufficient,{},{}
sh.605055,v1,1D,1362,1362,726,0,2023-09-13,0,evaluated,{},{}
sh.605055,v8,1D,1362,1362,651,0,2024-01-05,0,evaluated,{},{}
sh.605055,v1,1W,1362,288,0,0,,0,warmup_insufficient,{},{}
sh.605055,v8,1W,1362,288,0,0,,0,warmup_insufficient,{},{}
sh.605056,v1,1D,1250,1250,726,0,2023-09-13,0,evaluated,{},{}
sh.605056,v8,1D,1250,1250,539,0,2024-06-27,0,evaluated,{},{}
sh.605056,v1,1W,1250,263,0,0,,0,warmup_insufficient,{},{}
sh.605056,v8,1W,1250,263,0,0,,0,warmup_insufficient,{},{}
sh.605058,v1,1D,1433,1433,726,0,2023-09-13,0,evaluated,{},{}
sh.605058,v8,1D,1433,1433,722,0,2023-09-19,0,evaluated,{},{}
sh.605058,v1,1W,1433,302,0,0,,0,warmup_insufficient,{},{}
sh.605058,v8,1W,1433,302,0,0,,0,warmup_insufficient,{},{}
sh.605060,v1,1D,1346,1346,726,0,2023-09-13,0,evaluated,{},{}
sh.605060,v8,1D,1346,1346,635,0,2024-01-29,0,evaluated,{},{}
sh.605060,v1,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605060,v8,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605066,v1,1D,1480,1480,726,0,2023-09-13,0,evaluated,{},{}
sh.605066,v8,1D,1480,1480,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{}
sh.605066,v1,1W,1480,313,0,0,,0,warmup_insufficient,{},{}
sh.605066,v8,1W,1480,313,0,0,,0,warmup_insufficient,{},{}
sh.605068,v1,1D,1410,1410,726,0,2023-09-13,0,evaluated,{},{}
sh.605068,v8,1D,1410,1410,699,1,2023-10-30,0,evaluated,{},{}
sh.605068,v1,1W,1410,297,0,0,,0,warmup_insufficient,{},{}
sh.605068,v8,1W,1410,297,0,0,,0,warmup_insufficient,{},{}
sh.605069,v1,1D,1231,1231,726,0,2023-09-13,0,evaluated,{},{}
sh.605069,v8,1D,1231,1231,520,1,2024-07-24,0,evaluated,{},{}
sh.605069,v1,1W,1231,259,0,0,,0,warmup_insufficient,{},{}
sh.605069,v8,1W,1231,259,0,0,,0,warmup_insufficient,{},{}
sh.605077,v1,1D,1355,1350,721,0,2023-09-13,0,evaluated,{},{}
sh.605077,v8,1D,1355,1350,639,0,2024-01-16,0,evaluated,{},{}
sh.605077,v1,1W,1355,285,0,0,,0,warmup_insufficient,{},{}
sh.605077,v8,1W,1355,285,0,0,,0,warmup_insufficient,{},{}
sh.605080,v1,1D,1302,1302,726,0,2023-09-13,0,evaluated,{},{}
sh.605080,v8,1D,1302,1302,591,2,2024-04-10,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605080,v1,1W,1302,274,0,0,,0,warmup_insufficient,{},{}
sh.605080,v8,1W,1302,274,0,0,,0,warmup_insufficient,{},{}
sh.605081,v1,1D,1304,1271,642,0,2023-09-13,0,evaluated,{},{}
sh.605081,v8,1D,1304,1271,560,0,2024-01-16,0,evaluated,{},{}
sh.605081,v1,1W,1304,270,0,0,,0,warmup_insufficient,{},{}
sh.605081,v8,1W,1304,270,0,0,,0,warmup_insufficient,{},{}
sh.605086,v1,1D,1313,1313,726,0,2023-09-13,0,evaluated,{},{}
sh.605086,v8,1D,1313,1313,602,1,2024-03-22,0,evaluated,{},{}
sh.605086,v1,1W,1313,277,0,0,,0,warmup_insufficient,{},{}
sh.605086,v8,1W,1313,277,0,0,,0,warmup_insufficient,{},{}
sh.605088,v1,1D,1474,1474,726,0,2023-09-13,0,evaluated,{},{}
sh.605088,v8,1D,1474,1474,726,3,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sh.605088,v1,1W,1474,311,0,0,,0,warmup_insufficient,{},{}
sh.605088,v8,1W,1474,311,0,0,,0,warmup_insufficient,{},{}
sh.605089,v1,1D,1306,1306,726,0,2023-09-13,0,evaluated,{},{}
sh.605089,v8,1D,1306,1306,595,4,2024-04-02,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 2}
sh.605089,v1,1W,1306,275,0,0,,0,warmup_insufficient,{},{}
sh.605089,v8,1W,1306,275,0,0,,0,warmup_insufficient,{},{}
sh.605090,v1,1D,1289,1278,726,0,2023-09-13,0,evaluated,{},{}
sh.605090,v8,1D,1289,1278,567,0,2024-05-17,0,evaluated,{},{}
sh.605090,v1,1W,1289,269,0,0,,0,warmup_insufficient,{},{}
sh.605090,v8,1W,1289,269,0,0,,0,warmup_insufficient,{},{}
sh.605098,v1,1D,1310,1310,726,0,2023-09-13,0,evaluated,{},{}
sh.605098,v8,1D,1310,1310,599,1,2024-03-27,0,evaluated,{},{}
sh.605098,v1,1W,1310,276,0,0,,0,warmup_insufficient,{},{}
sh.605098,v8,1W,1310,276,0,0,,0,warmup_insufficient,{},{}
sh.605099,v1,1D,1442,1442,726,0,2023-09-13,0,evaluated,{},{}
sh.605099,v8,1D,1442,1442,726,0,2023-09-13,0,evaluated,{},{}
sh.605099,v1,1W,1442,305,0,0,,0,warmup_insufficient,{},{}
sh.605099,v8,1W,1442,305,0,0,,0,warmup_insufficient,{},{}
sh.605100,v1,1D,1478,1478,726,1,2023-09-13,0,evaluated,{},{}
sh.605100,v8,1D,1478,1478,726,0,2023-09-13,0,evaluated,{},{}
sh.605100,v1,1W,1478,312,0,0,,0,warmup_insufficient,{},{}
sh.605100,v8,1W,1478,312,0,0,,0,warmup_insufficient,{},{}
sh.605108,v1,1D,1496,1496,726,0,2023-09-13,0,evaluated,{},{}
sh.605108,v8,1D,1496,1496,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{}
sh.605108,v1,1W,1496,316,0,0,,0,warmup_insufficient,{},{}
sh.605108,v8,1W,1496,316,0,0,,0,warmup_insufficient,{},{}
sh.605111,v1,1D,1444,1444,726,0,2023-09-13,0,evaluated,{},{}
sh.605111,v8,1D,1444,1444,726,2,2023-09-13,0,evaluated,{},{}
sh.605111,v1,1W,1444,305,0,0,,0,warmup_insufficient,{},{}
sh.605111,v8,1W,1444,305,0,0,,0,warmup_insufficient,{},{}
sh.605116,v1,1D,1449,1449,726,0,2023-09-13,0,evaluated,{},{}
sh.605116,v8,1D,1449,1449,726,2,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sh.605116,v1,1W,1449,306,0,0,,0,warmup_insufficient,{},{}
sh.605116,v8,1W,1449,306,0,0,,0,warmup_insufficient,{},{}
sh.605117,v1,1D,1311,1311,726,0,2023-09-13,0,evaluated,{},{}
sh.605117,v8,1D,1311,1311,600,1,2024-03-26,0,evaluated,{},{}
sh.605117,v1,1W,1311,276,0,0,,0,warmup_insufficient,{},{}
sh.605117,v8,1W,1311,276,0,0,,0,warmup_insufficient,{},{}
sh.605118,v1,1D,1486,1486,726,0,2023-09-13,0,evaluated,{},{}
sh.605118,v8,1D,1486,1486,726,0,2023-09-13,0,evaluated,{},{}
sh.605118,v1,1W,1486,314,0,0,,0,warmup_insufficient,{},{}
sh.605118,v8,1W,1486,314,0,0,,0,warmup_insufficient,{},{}
sh.605122,v1,1D,1339,1339,726,0,2023-09-13,0,evaluated,{},{}
sh.605122,v8,1D,1339,1339,628,1,2024-02-07,0,evaluated,{},{}
sh.605122,v1,1W,1339,282,0,0,,0,warmup_insufficient,{},{}
sh.605122,v8,1W,1339,282,0,0,,0,warmup_insufficient,{},{}
sh.605123,v1,1D,1468,1468,726,0,2023-09-13,0,evaluated,{},{}
sh.605123,v8,1D,1468,1468,726,2,2023-09-13,0,evaluated,{},{'signal_while_in_position': 1}
sh.605123,v1,1W,1468,310,0,0,,0,warmup_insufficient,{},{}
sh.605123,v8,1W,1468,310,0,0,,0,warmup_insufficient,{},{}
sh.605128,v1,1D,1453,1453,726,0,2023-09-13,0,evaluated,{},{}
sh.605128,v8,1D,1453,1453,726,3,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605128,v1,1W,1453,307,0,0,,0,warmup_insufficient,{},{}
sh.605128,v8,1W,1453,307,0,0,,0,warmup_insufficient,{},{}
sh.605133,v1,1D,1349,1349,726,0,2023-09-13,0,evaluated,{},{}
sh.605133,v8,1D,1349,1349,638,1,2024-01-24,0,evaluated,{},{}
sh.605133,v1,1W,1349,284,0,0,,0,warmup_insufficient,{},{}
sh.605133,v8,1W,1349,284,0,0,,0,warmup_insufficient,{},{}
sh.605136,v1,1D,1443,1443,726,0,2023-09-13,0,evaluated,{},{}
sh.605136,v8,1D,1443,1443,726,0,2023-09-13,0,evaluated,{},{}
sh.605136,v1,1W,1443,305,0,0,,0,warmup_insufficient,{},{}
sh.605136,v8,1W,1443,305,0,0,,0,warmup_insufficient,{},{}
sh.605138,v1,1D,1186,1186,726,0,2023-09-13,0,evaluated,{},{}
sh.605138,v8,1D,1186,1186,475,1,2024-09-27,0,evaluated,{},{}
sh.605138,v1,1W,1186,249,0,0,,0,warmup_insufficient,{},{}
sh.605138,v8,1W,1186,249,0,0,,0,warmup_insufficient,{},{}
sh.605151,v1,1D,1394,1394,726,0,2023-09-13,0,evaluated,{},{}
sh.605151,v8,1D,1394,1394,683,2,2023-11-21,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605151,v1,1W,1394,294,0,0,,0,warmup_insufficient,{},{}
sh.605151,v8,1W,1394,294,0,0,,0,warmup_insufficient,{},{}
sh.605155,v1,1D,1382,1382,726,0,2023-09-13,0,evaluated,{},{}
sh.605155,v8,1D,1382,1382,671,0,2023-12-07,0,evaluated,{},{}
sh.605155,v1,1W,1382,292,0,0,,0,warmup_insufficient,{},{}
sh.605155,v8,1W,1382,292,0,0,,0,warmup_insufficient,{},{}
sh.605158,v1,1D,1482,1482,726,0,2023-09-13,0,evaluated,{},{}
sh.605158,v8,1D,1482,1482,726,0,2023-09-13,0,evaluated,{},{}
sh.605158,v1,1W,1482,313,0,0,,0,warmup_insufficient,{},{}
sh.605158,v8,1W,1482,313,0,0,,0,warmup_insufficient,{},{}
sh.605162,v1,1D,1259,1259,726,0,2023-09-13,0,evaluated,{},{}
sh.605162,v8,1D,1259,1259,548,0,2024-06-14,0,evaluated,{},{}
sh.605162,v1,1W,1259,265,0,0,,0,warmup_insufficient,{},{}
sh.605162,v8,1W,1259,265,0,0,,0,warmup_insufficient,{},{}
sh.605166,v1,1D,1514,1514,726,0,2023-09-13,0,evaluated,{},{}
sh.605166,v8,1D,1514,1514,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'entry_day_stop_T1': 1}
sh.605166,v1,1W,1514,320,0,0,,0,warmup_insufficient,{},{}
sh.605166,v8,1W,1514,320,0,0,,0,warmup_insufficient,{},{}
sh.605167,v1,1D,1246,1246,726,0,2023-09-13,0,evaluated,{},{}
sh.605167,v8,1D,1246,1246,535,0,2024-07-03,0,evaluated,{},{}
sh.605167,v1,1W,1246,262,0,0,,0,warmup_insufficient,{},{}
sh.605167,v8,1W,1246,262,0,0,,0,warmup_insufficient,{},{}
sh.605168,v1,1D,1529,1529,726,0,2023-09-13,0,evaluated,{},{}
sh.605168,v8,1D,1529,1529,726,0,2023-09-13,0,evaluated,{},{}
sh.605168,v1,1W,1529,323,0,0,,0,warmup_insufficient,{},{}
sh.605168,v8,1W,1529,323,0,0,,0,warmup_insufficient,{},{}
sh.605169,v1,1D,1426,1416,726,0,2023-09-13,0,evaluated,{},{}
sh.605169,v8,1D,1426,1416,705,0,2023-10-20,0,evaluated,{},{}
sh.605169,v1,1W,1426,299,0,0,,0,warmup_insufficient,{},{}
sh.605169,v8,1W,1426,299,0,0,,0,warmup_insufficient,{},{}
sh.605177,v1,1D,1408,1408,726,0,2023-09-13,0,evaluated,{},{}
sh.605177,v8,1D,1408,1408,697,0,2023-11-01,0,evaluated,{},{}
sh.605177,v1,1W,1408,297,0,0,,0,warmup_insufficient,{},{}
sh.605177,v8,1W,1408,297,0,0,,0,warmup_insufficient,{},{}
sh.605178,v1,1D,1470,1456,712,0,2023-09-13,0,evaluated,{},{}
sh.605178,v8,1D,1470,1456,712,1,2023-09-13,0,evaluated,{},{'stop_limit_down': 1}
sh.605178,v1,1W,1470,309,0,0,,0,warmup_insufficient,{},{}
sh.605178,v8,1W,1470,309,0,0,,0,warmup_insufficient,{},{}
sh.605179,v1,1D,1385,1385,726,0,2023-09-13,0,evaluated,{},{}
sh.605179,v8,1D,1385,1385,674,1,2023-12-04,0,evaluated,{},{}
sh.605179,v1,1W,1385,292,0,0,,0,warmup_insufficient,{},{}
sh.605179,v8,1W,1385,292,0,0,,0,warmup_insufficient,{},{}
sh.605180,v1,1D,1303,1303,726,0,2023-09-13,0,evaluated,{},{}
sh.605180,v8,1D,1303,1303,592,0,2024-04-09,0,evaluated,{},{}
sh.605180,v1,1W,1303,275,0,0,,0,warmup_insufficient,{},{}
sh.605180,v8,1W,1303,275,0,0,,0,warmup_insufficient,{},{}
sh.605183,v1,1D,1400,1400,726,0,2023-09-13,0,evaluated,{},{}
sh.605183,v8,1D,1400,1400,689,0,2023-11-13,0,evaluated,{},{}
sh.605183,v1,1W,1400,295,0,0,,0,warmup_insufficient,{},{}
sh.605183,v8,1W,1400,295,0,0,,0,warmup_insufficient,{},{}
sh.605186,v1,1D,1389,1389,726,0,2023-09-13,0,evaluated,{},{}
sh.605186,v8,1D,1389,1389,678,1,2023-11-28,0,evaluated,{},{}
sh.605186,v1,1W,1389,293,0,0,,0,warmup_insufficient,{},{}
sh.605186,v8,1W,1389,293,0,0,,0,warmup_insufficient,{},{}
sh.605188,v1,1D,1488,1488,726,0,2023-09-13,0,evaluated,{},{}
sh.605188,v8,1D,1488,1488,726,1,2023-09-13,0,evaluated,{},{'entry_limit_up': 1}
sh.605188,v1,1W,1488,314,0,0,,0,warmup_insufficient,{},{}
sh.605188,v8,1W,1488,314,0,0,,0,warmup_insufficient,{},{}
sh.605189,v1,1D,1286,1286,726,0,2023-09-13,0,evaluated,{},{}
sh.605189,v8,1D,1286,1286,575,0,2024-05-07,0,evaluated,{},{}
sh.605189,v1,1W,1286,271,0,0,,0,warmup_insufficient,{},{}
sh.605189,v8,1W,1286,271,0,0,,0,warmup_insufficient,{},{}
sh.605196,v1,1D,1299,1299,726,0,2023-09-13,0,evaluated,{},{}
sh.605196,v8,1D,1299,1299,588,0,2024-04-15,0,evaluated,{},{}
sh.605196,v1,1W,1299,273,0,0,,0,warmup_insufficient,{},{}
sh.605196,v8,1W,1299,273,0,0,,0,warmup_insufficient,{},{}
sh.605198,v1,1D,1450,1450,726,0,2023-09-13,0,evaluated,{},{}
sh.605198,v8,1D,1450,1450,726,2,2023-09-13,0,evaluated,{},{}
sh.605198,v1,1W,1450,307,0,0,,0,warmup_insufficient,{},{}
sh.605198,v8,1W,1450,307,0,0,,0,warmup_insufficient,{},{}
sh.605199,v1,1D,1500,1499,725,0,2023-09-13,0,evaluated,{},{}
sh.605199,v8,1D,1500,1499,725,0,2023-09-13,0,evaluated,{},{}
sh.605199,v1,1W,1500,317,0,0,,0,warmup_insufficient,{},{}
sh.605199,v8,1W,1500,317,0,0,,0,warmup_insufficient,{},{}
sh.605208,v1,1D,1341,1341,726,0,2023-09-13,0,evaluated,{},{}
sh.605208,v8,1D,1341,1341,630,0,2024-02-05,0,evaluated,{},{}
sh.605208,v1,1W,1341,282,0,0,,0,warmup_insufficient,{},{}
sh.605208,v8,1W,1341,282,0,0,,0,warmup_insufficient,{},{}
sh.605218,v1,1D,1444,1444,726,0,2023-09-13,0,evaluated,{},{}
sh.605218,v8,1D,1444,1444,726,0,2023-09-13,0,evaluated,{},{}
sh.605218,v1,1W,1444,305,0,0,,0,warmup_insufficient,{},{}
sh.605218,v8,1W,1444,305,0,0,,0,warmup_insufficient,{},{}
sh.605222,v1,1D,1485,1485,726,0,2023-09-13,0,evaluated,{},{}
sh.605222,v8,1D,1485,1485,726,3,2023-09-13,0,evaluated,{},{}
sh.605222,v1,1W,1485,314,0,0,,0,warmup_insufficient,{},{}
sh.605222,v8,1W,1485,314,0,0,,0,warmup_insufficient,{},{}
sh.605228,v1,1D,1369,1369,726,0,2023-09-13,0,evaluated,{},{}
sh.605228,v8,1D,1369,1369,658,0,2023-12-26,0,evaluated,{},{}
sh.605228,v1,1W,1369,289,0,0,,0,warmup_insufficient,{},{}
sh.605228,v8,1W,1369,289,0,0,,0,warmup_insufficient,{},{}
sh.605255,v1,1D,1468,1435,693,1,2023-09-13,0,evaluated,{},{}
sh.605255,v8,1D,1468,1435,693,1,2023-09-13,0,evaluated,{'stop_limit_down': 1},{'stop_limit_down': 1}
sh.605255,v1,1W,1468,307,0,0,,0,warmup_insufficient,{},{}
sh.605255,v8,1W,1468,307,0,0,,0,warmup_insufficient,{},{}
sh.605258,v1,1D,1402,1402,726,0,2023-09-13,0,evaluated,{},{}
sh.605258,v8,1D,1402,1402,691,3,2023-11-09,0,evaluated,{},{}
sh.605258,v1,1W,1402,296,0,0,,0,warmup_insufficient,{},{}
sh.605258,v8,1W,1402,296,0,0,,0,warmup_insufficient,{},{}
sh.605259,v1,1D,1275,1275,726,0,2023-09-13,0,evaluated,{},{}
sh.605259,v8,1D,1275,1275,564,0,2024-05-22,0,evaluated,{},{}
sh.605259,v1,1W,1275,268,0,0,,0,warmup_insufficient,{},{}
sh.605259,v8,1W,1275,268,0,0,,0,warmup_insufficient,{},{}
sh.605266,v1,1D,1404,1404,726,0,2023-09-13,0,evaluated,{},{}
sh.605266,v8,1D,1404,1404,693,0,2023-11-07,0,evaluated,{},{}
sh.605266,v1,1W,1404,296,0,0,,0,warmup_insufficient,{},{}
sh.605266,v8,1W,1404,296,0,0,,0,warmup_insufficient,{},{}
sh.605268,v1,1D,1349,1349,726,0,2023-09-13,0,evaluated,{},{}
sh.605268,v8,1D,1349,1349,638,1,2024-01-24,0,evaluated,{},{}
sh.605268,v1,1W,1349,284,0,0,,0,warmup_insufficient,{},{}
sh.605268,v8,1W,1349,284,0,0,,0,warmup_insufficient,{},{}
sh.605277,v1,1D,1379,1379,726,1,2023-09-13,0,evaluated,{},{}
sh.605277,v8,1D,1379,1379,668,3,2023-12-12,0,evaluated,{'entry_limit_up': 1},{'stop_limit_down': 2}
sh.605277,v1,1W,1379,291,0,0,,0,warmup_insufficient,{},{}
sh.605277,v8,1W,1379,291,0,0,,0,warmup_insufficient,{},{}
sh.605286,v1,1D,1331,1321,726,0,2023-09-13,0,evaluated,{},{}
sh.605286,v8,1D,1331,1321,610,4,2024-03-12,0,evaluated,{},{}
sh.605286,v1,1W,1331,278,0,0,,0,warmup_insufficient,{},{}
sh.605286,v8,1W,1331,278,0,0,,0,warmup_insufficient,{},{}
sh.605287,v1,1D,1260,1260,726,0,2023-09-13,0,evaluated,{},{}
sh.605287,v8,1D,1260,1260,549,0,2024-06-13,0,evaluated,{},{}
sh.605287,v1,1W,1260,265,0,0,,0,warmup_insufficient,{},{}
sh.605287,v8,1W,1260,265,0,0,,0,warmup_insufficient,{},{}
sh.605288,v1,1D,1527,1527,726,0,2023-09-13,0,evaluated,{},{}
sh.605288,v8,1D,1527,1527,726,0,2023-09-13,0,evaluated,{},{}
sh.605288,v1,1W,1527,322,0,0,,0,warmup_insufficient,{},{}
sh.605288,v8,1W,1527,322,0,0,,0,warmup_insufficient,{},{}
sh.605289,v1,1D,1307,1307,726,0,2023-09-13,0,evaluated,{},{}
sh.605289,v8,1D,1307,1307,596,1,2024-04-01,0,evaluated,{},{}
sh.605289,v1,1W,1307,275,0,0,,0,warmup_insufficient,{},{}
sh.605289,v8,1W,1307,275,0,0,,0,warmup_insufficient,{},{}
sh.605296,v1,1D,1286,1286,726,0,2023-09-13,0,evaluated,{},{}
sh.605296,v8,1D,1286,1286,575,2,2024-05-07,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605296,v1,1W,1286,271,0,0,,0,warmup_insufficient,{},{}
sh.605296,v8,1W,1286,271,0,0,,0,warmup_insufficient,{},{}
sh.605298,v1,1D,1346,1346,726,0,2023-09-13,0,evaluated,{},{}
sh.605298,v8,1D,1346,1346,635,0,2024-01-29,0,evaluated,{},{}
sh.605298,v1,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605298,v8,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605299,v1,1D,1394,1394,726,0,2023-09-13,0,evaluated,{},{}
sh.605299,v8,1D,1394,1394,683,1,2023-11-21,0,evaluated,{},{}
sh.605299,v1,1W,1394,294,0,0,,0,warmup_insufficient,{},{}
sh.605299,v8,1W,1394,294,0,0,,0,warmup_insufficient,{},{}
sh.605300,v1,1D,1303,1303,726,0,2023-09-13,0,evaluated,{},{}
sh.605300,v8,1D,1303,1303,592,1,2024-04-09,0,evaluated,{},{}
sh.605300,v1,1W,1303,275,0,0,,0,warmup_insufficient,{},{}
sh.605300,v8,1W,1303,275,0,0,,0,warmup_insufficient,{},{}
sh.605303,v1,1D,1346,1346,726,0,2023-09-13,0,evaluated,{},{}
sh.605303,v8,1D,1346,1346,635,0,2024-01-29,0,evaluated,{},{}
sh.605303,v1,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605303,v8,1W,1346,283,0,0,,0,warmup_insufficient,{},{}
sh.605305,v1,1D,1302,1302,726,0,2023-09-13,0,evaluated,{},{}
sh.605305,v8,1D,1302,1302,591,3,2024-04-10,0,evaluated,{},{}
sh.605305,v1,1W,1302,274,0,0,,0,warmup_insufficient,{},{}
sh.605305,v8,1W,1302,274,0,0,,0,warmup_insufficient,{},{}
sh.605318,v1,1D,1484,1483,725,0,2023-09-13,0,evaluated,{},{}
sh.605318,v8,1D,1484,1483,725,0,2023-09-13,0,evaluated,{},{}
sh.605318,v1,1W,1484,313,0,0,,0,warmup_insufficient,{},{}
sh.605318,v8,1W,1484,313,0,0,,0,warmup_insufficient,{},{}
sh.605319,v1,1D,1280,1273,726,0,2023-09-13,0,evaluated,{},{}
sh.605319,v8,1D,1280,1273,562,2,2024-05-24,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605319,v1,1W,1280,268,0,0,,0,warmup_insufficient,{},{}
sh.605319,v8,1W,1280,268,0,0,,0,warmup_insufficient,{},{}
sh.605333,v1,1D,1473,1473,726,0,2023-09-13,0,evaluated,{},{}
sh.605333,v8,1D,1473,1473,726,1,2023-09-13,0,evaluated,{},{}
sh.605333,v1,1W,1473,311,0,0,,0,warmup_insufficient,{},{}
sh.605333,v8,1W,1473,311,0,0,,0,warmup_insufficient,{},{}
sh.605336,v1,1D,1435,1434,725,0,2023-09-13,0,evaluated,{},{}
sh.605336,v8,1D,1435,1434,723,0,2023-09-15,0,evaluated,{},{}
sh.605336,v1,1W,1435,302,0,0,,0,warmup_insufficient,{},{}
sh.605336,v8,1W,1435,302,0,0,,0,warmup_insufficient,{},{}
sh.605337,v1,1D,1356,1356,726,1,2023-09-13,0,evaluated,{},{}
sh.605337,v8,1D,1356,1356,645,2,2024-01-15,0,evaluated,{},{'signal_while_in_position': 1}
sh.605337,v1,1W,1356,286,0,0,,0,warmup_insufficient,{},{}
sh.605337,v8,1W,1356,286,0,0,,0,warmup_insufficient,{},{}
sh.605338,v1,1D,1440,1440,726,0,2023-09-13,0,evaluated,{},{}
sh.605338,v8,1D,1440,1440,726,2,2023-09-13,0,evaluated,{'signal_while_in_position': 1},{'signal_while_in_position': 1}
sh.605338,v1,1W,1440,303,0,0,,0,warmup_insufficient,{},{}
sh.605338,v8,1W,1440,303,0,0,,0,warmup_insufficient,{},{}
sh.605339,v1,1D,1294,1294,726,1,2023-09-13,0,evaluated,{},{}
sh.605339,v8,1D,1294,1294,583,0,2024-04-22,0,evaluated,{},{}
sh.605339,v1,1W,1294,272,0,0,,0,warmup_insufficient,{},{}
sh.605339,v8,1W,1294,272,0,0,,0,warmup_insufficient,{},{}
sh.605358,v1,1D,1455,1455,726,0,2023-09-13,0,evaluated,{},{}
sh.605358,v8,1D,1455,1455,726,1,2023-09-13,0,evaluated,{},{}
sh.605358,v1,1W,1455,308,0,0,,0,warmup_insufficient,{},{}
sh.605358,v8,1W,1455,308,0,0,,0,warmup_insufficient,{},{}
sh.605365,v1,1D,1250,1250,726,0,2023-09-13,0,evaluated,{},{}
