venue,symbol,asset,base_asset,source_path,frozen_upstream_expected_full_source_sha256,actual_development_prefix_sha256
binance,NKNUSDT,NKN,NKN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NKNUSDT_30m.csv.gz,6323a8165f321b8ac2f427ca0cef14365351e7299f9ab440ff80d162a9ca7df5,256cbc3a9f2843ce369b2d8d52a2d212131e91f6dcbef53c8f0bf130e9233991
binance,NMRUSDT,NMR,NMR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NMRUSDT_30m.csv.gz,b221c6b046a8b6e6a4a038f6588b41013c05f8541b0166e776ad40dd838b193e,e1a2959afbd6afab993bd4afaf4e28ee84dc7ee7aa452219c1372cd7fd7d0776
okx,NOK-USDT-SWAP,NOK,NOK,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/NOK-USDT-SWAP_30m.csv.gz,eb86fe25403714ff15f5136a95fcc654fdcbcd96059283213c6d528469f08189,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,NOMUSDT,NOM,NOM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NOMUSDT_30m.csv.gz,4ee1493f6680bc706727ae34aef5c32500468993ba420c8c44d3d92f875d373b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,NOTUSDT,NOT,NOT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NOTUSDT_30m.csv.gz,ffead9a4e208c36e6e2e13bc1ee2618960a98bf9be6c4c55c9ddb78d966f8a35,1214b3f91608ea71cebf8a071368d277a2e01ee8e1b118d17a9ef2bf1c7ef896
okx,NOW-USDT-SWAP,NOW,NOW,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/NOW-USDT-SWAP_30m.csv.gz,c3687db5656c0e9da6f8b59fe50c63dd9e3f1488dccf2d8eaecc3380b7ac140d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,NTRNUSDT,NTRN,NTRN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NTRNUSDT_30m.csv.gz,9ac3c9d2ac548ee61c4017fe971f254797f67447edeb4ddd26fbc1509990047d,126dc3af2d609b999537af7920a0141a306c49ab3782c203907f9438ba9fb35c
binance,NULSUSDT,NULS,NULS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NULSUSDT_30m.csv.gz,1a794e7ae1a8134c2a048889d7b3aac9d2bc57e28ced5968646469ff232cad93,c4a0573745e0f92b7a01a4ae90354a4f9f2eeb63891f99fe1b6204f452682552
okx,NVDA-USDT-SWAP,NVDA,NVDA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/NVDA-USDT-SWAP_30m.csv.gz,e1b6c68c318f22cc1811ece4e6bb79b4ce7953b0d8eb66e10ea90c0c2913e1f6,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,NVDL-USDT-SWAP,NVDL,NVDL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/NVDL-USDT-SWAP_30m.csv.gz,1b25b8425ab84fe521918b20d594e55d475953ea11d03ab3716f7007f4f2bbe8,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,NXPCUSDT,NXPC,NXPC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/NXPCUSDT_30m.csv.gz,d9755b2bc54219a54dd496798ab80189d00c93005f6d23efe722f14add84e5d2,5837c6edc0509d606ac69a24f3b131eaa94d1fb6f23ab2d5b1367ce8b7ee6ee8
binance,OUSDT,O,O,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OUSDT_30m.csv.gz,3ac0884eb0e134aaa4a5f413f99e8325aa6a290d4e0164686368de192b82c59d,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,OBOLUSDT,OBOL,OBOL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OBOLUSDT_30m.csv.gz,5b52f4c21bb5ffe39a6ca435b61b375e707d588f9386b0fa10e7e188ce2ebc46,91d9b88608bc41ab38deeeb3b86efecf0a67f8c5407443a0214aa5b3d5f8fb24
binance,OCEANUSDT,OCEAN,OCEAN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OCEANUSDT_30m.csv.gz,96327cb63264fd8ac87f22266fbf66a77b6dc87e4fe3422c270136f7f4aab34c,00083b00073661d556bea40988d282e0d479a2bc127607c6e25d642acae071b7
okx,OFC-USDT-SWAP,OFC,OFC,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/OFC-USDT-SWAP_30m.csv.gz,3e454ae9e89b6360a2613f207ef0323fbb8570ebefbd3cdd1db0f006d8f1a1f9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,OGUSDT,OG,OG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OGUSDT_30m.csv.gz,1872ffaae590730f9d4d9a9825a596255343add4eaead27136acc6b6fbe5b137,570e51682dde3ed78adc1207f2e5b8ff3e77b9b1085fcd74dae839e035267ca2
binance,OGNUSDT,OGN,OGN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OGNUSDT_30m.csv.gz,b8b0fe8c0db0ae1ea589473b945313848c2c5c1050b2afa6ef8da6e1d9c60186,942e611bf93357bbe9792021b75d2f99e346e219b90ee372b71a7bb57b4ab03c
okx,OKB-USDT-SWAP,OKB,OKB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/OKB-USDT-SWAP_30m.csv.gz,d89414376ee358730467f8b358e7fce911fc85d12ac3899bc350a3a7727d05f0,8934c12e11db7aedc3df402c5244d990d84f49265f020bb3d15bdfcd0887e5b4
okx,OKTA-USDT-SWAP,OKTA,OKTA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/OKTA-USDT-SWAP_30m.csv.gz,48b6e9b62e484a10b29c14e5b40b497cd5c125b89ad3d8cc293fc38892685551,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,OLUSDT,OL,OL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OLUSDT_30m.csv.gz,1baf5fa3dedcbbb528becd8607511530fe891c99ddf17dab6ec78c5757eb550e,fa37cd429f57bc149183e24b1881e0a82c8bd7f8fd4a65e0b4133b1246258bfa
binance,OMUSDT,OM,OM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OMUSDT_30m.csv.gz,6b40e34feb21187a8d26d6791ccabf656e9f62549be6dcf4e1cfff2b82f9a512,85ad9faccbdd14058b1bf6bef3da48505969f9bcdf30cea72e692f2a91c01e53
binance,OMGUSDT,OMG,OMG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OMGUSDT_30m.csv.gz,e7d2db0d6565921e4b1a97a3bf6caf58f3b6fab3c11aab83dca613322f486873,b6a085f19a1b9d059bda60e29c932615943a308414eebf22c6e1afe9e25e27d9
binance,OMNIUSDT,OMNI,OMNI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OMNIUSDT_30m.csv.gz,608d3701dfef90e7e49197ff620335cf7ce845c6dc9f695f4a1a045aab64172e,69186334fa1ced54354414820a30faf5ee98e14cd6d85b922774ebaea7e2a320
binance,ONUSDT,ON,ON,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ONUSDT_30m.csv.gz,b6d49970e381f6586d98aa596c7a8f93743078df937af5c57b9616af3a5cbc6c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ONDOUSDT,ONDO,ONDO,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ONDOUSDT_30m.csv.gz,9eefe78767b6a774934cb0ac287ccdd200924e1dc9f4a192963a20c368b29a64,166414dd9b044da3ba0fc95ac0e369b29c6239d6dc3e574eea9958191894a324
okx,ONDS-USDT-SWAP,ONDS,ONDS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/ONDS-USDT-SWAP_30m.csv.gz,adefd4527fb955ceb2ffe50e1c8dde334549f8592421e1496faa4afd7a7749a8,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ONEUSDT,ONE,ONE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ONEUSDT_30m.csv.gz,ee3b84666125c005061af4f370dbc74dd03354ea92c7fec07978399a7822debd,93bfa1172d9941c7fcc4865dd858e337d79809a9c18b4ca0cd75a9a78867f8f2
binance,ONGUSDT,ONG,ONG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ONGUSDT_30m.csv.gz,fa0646ed11ebe848b9f27b82e66a7f61c03241ffa1d76c311dc23ed44d33232a,d3219dc928834cb5c6fdfb35e116c6a126575441e8b0344746b72ac171a2005f
binance,ONTUSDT,ONT,ONT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ONTUSDT_30m.csv.gz,691e9e8c4eb6253d228cfc986437fc07555672f06bb7967b64173b30f2de1121,2f8adde7cef1e8d5d46541fbb20003f23608ce9594b761485688dc4b7c56a504
binance,OPUSDT,OP,OP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OPUSDT_30m.csv.gz,51151338017253af828ae4e11eba3e8f8680372498dddeeed59191470dc9cc2c,2ada34f279295e6bdf0c44aa829c62c718accaa9884dd074be4d906a94e59a0a
binance,OPENUSDT,OPEN,OPEN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OPENUSDT_30m.csv.gz,581a6804250c9bf1213db4c6a840891e8ef7166fc6da8a5c7d68cb57a90117a7,0e9ff90fd50963f14ef89b2c9ec2788439e0cf6cdcaa70de6c44bf8b43beac0a
binance,OPGUSDT,OPG,OPG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OPGUSDT_30m.csv.gz,c1e34e498f109a6b20bce087b3658e85f5a77586f02c0692f45ece18a98d6c28,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,OPNUSDT,OPN,OPN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OPNUSDT_30m.csv.gz,163592c49b09c7083a2e067433580adf6ae2290d883c1797978a69fa092c220c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ORBSUSDT,ORBS,ORBS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ORBSUSDT_30m.csv.gz,5a536a8a373cacf5804f6b4835f7032e0c91483cd7b5b041768242c2d51021d3,d27d60a8c62bd6d6e173a309c61cb23889d9c45237a8a444129f1769a6f3f68b
binance,ORCAUSDT,ORCA,ORCA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ORCAUSDT_30m.csv.gz,5e68811b6fd938f3d552bb6ac4974a014eb83e38bc212a06a3f30ba500cf7498,5487012e1914d034cda6547df4e8ecc94c14aded2043a1c1b5ef11b543c54a51
okx,ORCL-USDT-SWAP,ORCL,ORCL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/ORCL-USDT-SWAP_30m.csv.gz,eefb7585fa4345a87816fcf26e31a57a55ed2210e7499a1e22b16344ab8e0f22,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ORDERUSDT,ORDER,ORDER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ORDERUSDT_30m.csv.gz,fc92f03ef14427114012c09c8b679a3b414bafac1146bc841feacbb0e474e3f2,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,ORDIUSDT,ORDI,ORDI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/ORDIUSDT_30m.csv.gz,c9d3c0f78243aa1376d21cfc895befcf465005e6c7aa25eeeda8eda2232dc705,bf9519b67121e80a7839eff0e3e8b9ca295ad6ec3ec9ee6d1816af9c8546c947
okx,OSCR-USDT-SWAP,OSCR,OSCR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/OSCR-USDT-SWAP_30m.csv.gz,43aeb835e926f09168bbf06d70442443914fe6f5c01ff403ab05bc9b3b138dcf,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
okx,OUST-USDT-SWAP,OUST,OUST,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/OUST-USDT-SWAP_30m.csv.gz,0c9ee7d1b272c15cbc55b19e8499f313b289fc32217fae52c34a8c2f50d6b4a9,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,OXTUSDT,OXT,OXT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/OXTUSDT_30m.csv.gz,5a07318281eea0c326b068282b3cbff30bf5b015e1b77a561d7a0b2167f325c9,b976f66523e4c89b3285edf1a49ab77cf8cd218c7b2f214b24ced0195a9383ff
binance,PARTIUSDT,PARTI,PARTI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PARTIUSDT_30m.csv.gz,1ff68caeacb7e9dd83c007dacbe4202530c89ec7fbc57c7a00450468ba4c2c04,88f888189c9944b05111994a7ae54cf49f8c6652ca7497c9daf5aff0e27daf5b
binance,PAXGUSDT,PAXG,PAXG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PAXGUSDT_30m.csv.gz,48a72d58c79e5be8ecde1fb5279581156a98135d26fdcfc8fea476f855047639,48f6fec78ad721ab5aabe9a9259bd965c54a84386ac176105cddce1554746349
binance,PENDLEUSDT,PENDLE,PENDLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PENDLEUSDT_30m.csv.gz,94975fd38bedd0afecd105e797dfd01cd4967627c5f4c12a128ec97ec27aa5d4,a70125909c3b0bed9fc68861c3e1a3fc0f6f41724bc55db8a1fac33b262c9cc6
okx,PENG-USDT-SWAP,PENG,PENG,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/PENG-USDT-SWAP_30m.csv.gz,2ef5eb07bdc1008b3d5a8121e6b60a5624aeccbd00ac640c344a496d66de81e5,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PENGUUSDT,PENGU,PENGU,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PENGUUSDT_30m.csv.gz,651639291752a3a88a62949cd859765ddaf65593e260ccbab734f77950a5fb4f,01a9a253f9c4305b45a511d2618071fdbd98acf7167afba118816b77cdd1323d
binance,PEOPLEUSDT,PEOPLE,PEOPLE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PEOPLEUSDT_30m.csv.gz,8af83bd543a9d9683954fe7311e31c2cc8d1531bd0a306742d7c4562f9cc1d27,5958c7bf8e0cacfd29184e207e9919129bf648457049838dfd638f553956b748
binance,1000PEPEUSDT,1000PEPE,PEPE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/1000PEPEUSDT_30m.csv.gz,2019c994a10505749d5c5f1a4cd971f098bb7e591110027eda099af9d0c5d1fa,923f59faef80ed3969550b44259541410eb3fdb9450da4cbb72599ece7bfcd8a
binance,PERPUSDT,PERP,PERP,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PERPUSDT_30m.csv.gz,5614262c2c183ec013e727dfc9412e9c39a5142ed1ab403da4edd08c11275bc8,5efb17babc5537661bd619decad714fc91e44bbf346706e9ae3f74fba6749873
binance,PHAUSDT,PHA,PHA,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PHAUSDT_30m.csv.gz,ee2cf7c4c5bee11ea4a406fc79177f5dc0d66c3da0240b9c83dd522ff11d80f6,cadcf5f38d0f6138824690466509c3847bf6a7bc462d05423249c9cb7c1879cd
binance,PHAROSUSDT,PHAROS,PHAROS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PHAROSUSDT_30m.csv.gz,1014ba9369b516f9a4f68331045bae25160ffd9aad9db579e4b0b9fdf5a64d8f,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PHBUSDT,PHB,PHB,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PHBUSDT_30m.csv.gz,3fdd9fd27c3518dee62e5beddcb446e673c70c97cf23eaca6797af444b3bd19f,353f5b7ab2d2a47e47c872cb9d3274a19007fbc3967ce44977568b8845eeed92
okx,PI-USDT-SWAP,PI,PI,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/PI-USDT-SWAP_30m.csv.gz,91e79ef215bf3b956404faa2e31707a3be78952786c62df07306efb9122a9b97,500062426345e15b0ec2d87fca58cb965d2232dc1bedea841734c9b13785e186
binance,PIEVERSEUSDT,PIEVERSE,PIEVERSE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PIEVERSEUSDT_30m.csv.gz,1a7b7cf0f04a0c3fb513082ec130d2f9fee7fa4901a7a1e9bd3d0bcc9c93b3ab,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PIPPINUSDT,PIPPIN,PIPPIN,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PIPPINUSDT_30m.csv.gz,c2163a331c03b11d506eedff0e8f21f64e2545f6f0a2eb2508f0d327f2822895,c9c4bf29a308c42187f9ddbb55574730208ef8ee9277bcfcc7b16c1411578a44
binance,PIXELUSDT,PIXEL,PIXEL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PIXELUSDT_30m.csv.gz,77390a027dc01e0d1ad007f677eee60af515f7f2896f96718c325682b768bc11,3e3a8783a4117554b7821be767e9359f71f56ba884d2aa892fa1d18b37fce991
binance,PLAYUSDT,PLAY,PLAY,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PLAYUSDT_30m.csv.gz,3aa63ed07d390333690726099727e5e94cf664211c9535ee52a75e071c352a14,e16857329aead07fb43b2bce81b2703075d9cb5ce68a1cc4c23272497d846401
okx,PLTR-USDT-SWAP,PLTR,PLTR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/PLTR-USDT-SWAP_30m.csv.gz,35af7e4faddedde01a75b1db5b9a9f0a7ec88d96da4909c20627d8012548a27b,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PLUMEUSDT,PLUME,PLUME,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PLUMEUSDT_30m.csv.gz,025f17e2847be28bfd07c37f078aefc4224948ed98056862dbcbfa9850c5df36,a65f8049c4606a5c3af8017ed345a3ea1af0990f25f377043b398237632cb0db
binance,PNUTUSDT,PNUT,PNUT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PNUTUSDT_30m.csv.gz,ef3eb6540a572d2b9637ba077b897c603470d0f0cf5faa5eb5a6a9069522f341,16be8c81089952d8c0c065f514433e3c02b1904c3005b90c0e4cbd7150feca69
okx,POET-USDT-SWAP,POET,POET,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/POET-USDT-SWAP_30m.csv.gz,feeb844993123c4b5fd8b447b9c46b65d268a0de5f4db644650eaf74d23b24b2,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,POLUSDT,POL,POL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/POLUSDT_30m.csv.gz,7ab7f32987eba41d6e9cb33960e58629fcf92679a2ff6e167fc5f60bd44c25ea,2c0b76231d8d4dcd16e55dfea432d86b2d77f3aefd921370be4f9902e6261af8
binance,POLYXUSDT,POLYX,POLYX,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/POLYXUSDT_30m.csv.gz,fa44c3b15a61b0e306a9b6918577e432d44da241107e66729f7cb1986cd6e063,0d7ebf7230335e913f0439cc07786f3d5b66a0440d2c737f0773898dea8adec4
binance,PONKEUSDT,PONKE,PONKE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PONKEUSDT_30m.csv.gz,f51a0b7fa947c2a2166598c0d1200549f9f6805099e38e5ff860e5e30fafbb57,1cd3298c26d5f2f814f33d4f67fbc3d9e22ce17f1ce701365108d3a9830d8048
binance,POPCATUSDT,POPCAT,POPCAT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/POPCATUSDT_30m.csv.gz,ddd21dc79ab9dc2870b0804f1e86d2ed45c04511951d56f13e0c376b1aeafae6,90e5d4cc92b90c1cef7ef5c95f8734d5e3d91eb484827bcbcfffc0d0d88d10af
okx,POPMART-USDT-SWAP,POPMART,POPMART,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/POPMART-USDT-SWAP_30m.csv.gz,edd32936efed4f5ae950badb6bb378c633401b8359729e9e169e3f35c4e2ce28,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PORT3USDT,PORT3,PORT3,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PORT3USDT_30m.csv.gz,77fff4942816bd643d9b025a089dc4b3353adc5d0c6d6cc7095cd4fa6d7a828f,b46c0ed798cd1e91ac0c61a395e18b1356936eeda7c1c3d33b6e383a55d88bcb
binance,PORTALUSDT,PORTAL,PORTAL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PORTALUSDT_30m.csv.gz,bf8981bed2488e42b55c1cba7ee0249254a1f9c05821c715e4854068a11b37e5,63079ab351444a83ab1704134ed4f631a661f5644bdb3f53cb15f910ee1d4507
binance,POWERUSDT,POWER,POWER,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/POWERUSDT_30m.csv.gz,6cf3a543b758d0a603cd9002f9e25b1c029b7791c787957587dc01ecb149715c,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,POWRUSDT,POWR,POWR,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/POWRUSDT_30m.csv.gz,f4f69092ee6adad87aa96e5e4c0fe95082117e7500877eb6f2d8e18f642f103c,3e1887eda80ea69241182e839e6eabc32cfde6808c4954031eac941eaffeef15
binance,PRLUSDT,PRL,PRL,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PRLUSDT_30m.csv.gz,f2d843d4bdef8fa03d63c0b8c8104dd7801120b16271184c2b876d520d15eb46,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PROMUSDT,PROM,PROM,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PROMUSDT_30m.csv.gz,a39581001064732621dfd6216ad6cc50ae5b1748a976b2d0b0d4b26273e311e9,576121bffbd81ffb82112645c3f8ab7e3191880f87ccce4cb53080f833b22d18
binance,PROMPTUSDT,PROMPT,PROMPT,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PROMPTUSDT_30m.csv.gz,7f88cbb8839a880add2d41aca0c972d7a574783068cc4fb7dade304188bc2ae6,f861db02747152918f692e2926bc491a2bf433a651d8e247d191c0d54948064e
okx,PROS-USDT-SWAP,PROS,PROS,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/okx/PROS-USDT-SWAP_30m.csv.gz,256688b543e55647e4181063bca1866f6c3b992ce29c860aa4abc68cca6c5296,9ff6573762eb3775ef58a53e480efaebca5290e0876c1a3808fadc153dbd8c65
binance,PROVEUSDT,PROVE,PROVE,/Users/zhangzc/fable-trading/experiments/active/exp-spike-v1-twoyear-allmarkets-20260911-v1/data/normalized/binance/PROVEUSDT_30m.csv.gz,2eb6cb6c0c4b0ee5f859b750711e296c9f25707dc3a76cf0a1c1effa135b6c17,00cda098d59abe783fe3e0d6aac800864cefa38fce28a3f399f7d7dcfa820b02
