id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb400_m1.5_sl4,400,1.5,0.04,5,3,3,20.0,True,-1190.2048181999999,-1395.2251990000077,38,37,1,13,24,0.35135135135135137,-13.821963402362751,-15.659128078480629,-0.4232196777967738,0.29496082216953484,0.5039359118365898,-0.9254289555148457,15.659128078480629,1497.0670589999995,12,-1312.0265999999997,185.04045900000003,-1497.0670589999997,16,26.72972972972973,1.3848356758824285,102.82349499999997,4,0,0,1,0.2996557388140442,-1395.2251990000077,-1206.366599999994,1513.1800490000023,1.513173807006731,98604.77480099999,34,4,190,3,-188.0991356338431,-101.02553386827448,-87.07360176556868,2,1.0,-62.286588296853004,38,37,1,13,24,0.35135135135135137,-13.821963402362751,-15.659128078480629,-0.4232196777967738,0.29496082216953484,0.5039359118365898,-0.9254289555148457,15.659128078480629,1497.0670589999995,12,-1312.0265999999997,185.04045900000003,-1497.0670589999997,16,26.72972972972973,1.3848356758824285,102.82349499999997,4,0,0,1,0.2996557388140442,-1395.2251990000077,-1206.366599999994,1513.1800490000023,1.513173807006731,98604.77480099999,34,4,190,3,-188.0991356338431,-101.02553386827448,-87.07360176556868,2,1.0,-62.286588296853004
bb400_m1.5_sl5,400,1.5,0.05,5,3,3,20.0,True,-1009.470571750011,-1001.0450035000104,34,33,1,14,19,0.42424242424242425,-7.750681100017961,-9.064356037243481,-0.2746774556740449,0.3518938764333305,0.3515398027017003,-0.736100698687752,9.064356037243481,1089.5235134999994,7,-922.9374999999994,166.58601349999998,-1089.5235134999994,20,31.441919191919197,0.9570028187998444,89.46014500000005,8,0,0,3,0.34995677187990487,-1001.0450035000104,-830.6275000000023,1121.4274234999903,1.1214227975188082,98998.95499649999,30,4,170,3,-152.13324662600516,-103.17259194597419,-48.96065468003097,2,1.0,-33.49206403822206,34,33,1,14,19,0.42424242424242425,-7.750681100017961,-9.064356037243481,-0.2746774556740449,0.3518938764333305,0.3515398027017003,-0.736100698687752,9.064356037243481,1089.5235134999994,7,-922.9374999999994,166.58601349999998,-1089.5235134999994,20,31.441919191919197,0.9570028187998444,89.46014500000005,8,0,0,3,0.34995677187990487,-1001.0450035000104,-830.6275000000023,1121.4274234999903,1.1214227975188082,98998.95499649999,30,4,170,3,-152.13324662600516,-103.17259194597419,-48.96065468003097,2,1.0,-33.49206403822206
bb400_m2_sl0.3,400,2.0,0.003,5,3,3,20.0,True,-452.32735878500534,-437.18681522000406,38,38,0,1,37,0.02631578947368421,-32.65686035889375,-57.980850552585984,-1.5258118566469996,0.0596937499918477,3.680816114080647,-1.6665315315315306,57.98085055258598,437.18681521999974,28,-242.05325999999968,195.13355522000003,-437.1868152199997,1,1.6929824561403508,0.0,0.0,0,0,0,0,0.07399377208929332,-437.18681522000406,-242.0532600000006,437.18681522000406,0.4371868152200041,99562.81318478,38,0,190,0,-45.774355699409995,-14.601348263260002,-31.173007436149994,2,1.0,-31.173007436149994,38,38,0,1,37,0.02631578947368421,-32.65686035889375,-57.980850552585984,-1.5258118566469996,0.0596937499918477,3.680816114080647,-1.6665315315315306,57.98085055258598,437.18681521999974,28,-242.05325999999968,195.13355522000003,-437.1868152199997,1,1.6929824561403508,0.0,0.0,0,0,0,0,0.07399377208929332,-437.18681522000406,-242.0532600000006,437.18681522000406,0.4371868152200041,99562.81318478,38,0,190,0,-45.774355699409995,-14.601348263260002,-31.173007436149994,2,1.0,-31.173007436149994
bb400_m2_sl0.5,400,2.0,0.005,5,3,3,20.0,True,-467.4679023500066,-467.4679023500066,33,33,0,2,31,0.06060606060606061,-24.049865111188765,-37.243983464019315,-1.128605559515737,0.1417052643509477,3.0745082679903364,-1.399774193548387,37.243983464019315,467.4679023500001,20,-301.7393500000002,165.72855234999997,-467.46790235000014,2,7.497474747474748,0.0,0.0,0,0,0,0,0.14026138358138976,-467.4679023500066,-301.73935000000347,516.6422117500042,0.5163882813788137,99532.53209765,33,0,165,0,-56.430277975786844,1.9148973946985017,-58.345175370485364,2,1.0,-58.345175370485364,33,33,0,2,31,0.06060606060606061,-24.049865111188765,-37.243983464019315,-1.128605559515737,0.1417052643509477,3.0745082679903364,-1.399774193548387,37.243983464019315,467.4679023500001,20,-301.7393500000002,165.72855234999997,-467.46790235000014,2,7.497474747474748,0.0,0.0,0,0,0,0,0.14026138358138976,-467.4679023500066,-301.73935000000347,516.6422117500042,0.5163882813788137,99532.53209765,33,0,165,0,-56.430277975786844,1.9148973946985017,-58.345175370485364,2,1.0,-58.345175370485364
bb400_m2_sl0.75,400,2.0,0.0075,5,3,3,20.0,True,-472.31353462500556,-472.31353462500556,30,30,0,3,27,0.1,-15.56354416517479,-23.56435351876611,-0.785478450625537,0.31084275966525077,3.542882160411311,-1.266407407407409,27.57563532712389,526.839900600001,19,-323.2098750000009,149.10365962499998,-472.313534625001,3,14.455555555555556,0.0,0.0,0,0,0,0,0.26267601472164664,-472.31353462500556,-323.20987500000047,571.813352475001,0.571616450775052,99527.686465375,30,0,150,0,-58.910883796915265,-25.727303524908127,-33.183580272007134,2,0.75,-33.183580272007134,30,30,0,3,27,0.1,-15.56354416517479,-23.56435351876611,-0.785478450625537,0.31084275966525077,3.542882160411311,-1.266407407407409,27.57563532712389,526.839900600001,19,-323.2098750000009,149.10365962499998,-472.313534625001,3,14.455555555555556,0.0,0.0,0,0,0,0,0.26267601472164664,-472.31353462500556,-323.20987500000047,571.813352475001,0.571616450775052,99527.686465375,30,0,150,0,-58.910883796915265,-25.727303524908127,-33.183580272007134,2,0.75,-33.183580272007134
bb400_m2_sl1,400,2.0,0.01,5,3,3,20.0,True,-607.0342282000056,-607.0342282000056,29,29,0,3,26,0.10344827586206896,-17.422658123881053,-23.222515139074538,-0.8007763841060186,0.255545453001393,2.6571616203084827,-1.1997692307692303,25.23047649534288,641.6726294999996,18,-463.57779999999957,143.4564282,-607.0342281999995,3,16.198275862068964,0.0,0.0,0,0,0,0,0.21703180750895013,-607.0342282000056,-463.5777999999991,655.5106020000094,0.6554888988117313,99392.9657718,29,0,145,0,-80.07763841060185,-38.75277228628479,-41.32486612431707,2,0.75,-41.32486612431707,29,29,0,3,26,0.10344827586206896,-17.422658123881053,-23.222515139074538,-0.8007763841060186,0.255545453001393,2.6571616203084827,-1.1997692307692303,25.23047649534288,641.6726294999996,18,-463.57779999999957,143.4564282,-607.0342281999995,3,16.198275862068964,0.0,0.0,0,0,0,0,0.21703180750895013,-607.0342282000056,-463.5777999999991,655.5106020000094,0.6554888988117313,99392.9657718,29,0,145,0,-80.07763841060185,-38.75277228628479,-41.32486612431707,2,0.75,-41.32486612431707
bb400_m2_sl1.5,400,2.0,0.015,5,3,3,20.0,True,-639.6261538499966,-639.6261538499966,27,27,0,5,22,0.18518518518518517,-12.389421611745277,-15.983433938070089,-0.5919790347433366,0.35879888456834164,1.7887798790526481,-1.133060606060606,19.171555919756834,730.8048458000003,10,-504.77385000000027,134.85230385000003,-639.6261538500003,5,24.827160493827154,0.0,0.0,0,0,0,0,0.32052653149203686,-639.6261538499966,-504.77384999999776,741.7443358000019,0.7417412760430642,99360.37384615,26,1,135,1,-85.679426565789,-43.673352075100865,-42.006074490688135,2,0.75,-47.772181971596765,27,27,0,5,22,0.18518518518518517,-12.389421611745277,-15.983433938070089,-0.5919790347433366,0.35879888456834164,1.7887798790526481,-1.133060606060606,19.171555919756834,730.8048458000003,10,-504.77385000000027,134.85230385000003,-639.6261538500003,5,24.827160493827154,0.0,0.0,0,0,0,0,0.32052653149203686,-639.6261538499966,-504.77384999999776,741.7443358000019,0.7417412760430642,99360.37384615,26,1,135,1,-85.679426565789,-43.673352075100865,-42.006074490688135,2,0.75,-47.772181971596765
bb400_m2_sl2,400,2.0,0.02,5,3,3,20.0,True,-719.937894600007,-719.937894600007,25,25,0,6,19,0.24,-11.087874190826213,-13.58217924355184,-0.5432871697420736,0.3499794571164477,1.21880345940803,-1.0997368421052638,15.223020729816891,781.4357422000015,8,-592.7514000000015,127.1864946,-719.9378946000015,6,33.656666666666666,0.0,0.0,0,0,0,0,0.3214354447965761,-719.937894600007,-592.7514000000083,792.3752322000073,0.7923719635864204,99280.0621054,23,2,125,2,-130.2661523280826,-41.719341435032604,-88.54681089305,2,1.0,-74.35789408513372,25,25,0,6,19,0.24,-11.087874190826213,-13.58217924355184,-0.5432871697420736,0.3499794571164477,1.21880345940803,-1.0997368421052638,15.223020729816891,781.4357422000015,8,-592.7514000000015,127.1864946,-719.9378946000015,6,33.656666666666666,0.0,0.0,0,0,0,0,0.3214354447965761,-719.937894600007,-592.7514000000083,792.3752322000073,0.7923719635864204,99280.0621054,23,2,125,2,-130.2661523280826,-41.719341435032604,-88.54681089305,2,1.0,-74.35789408513372
bb400_m2_sl3,400,2.0,0.03,5,3,3,20.0,True,-843.320840750006,-966.7037869000051,21,21,0,5,16,0.23809523809523808,-10.677343175203822,-12.07283197073556,-0.5748967605112172,0.24694214789419014,0.7917827427686644,-1.00198410528618,12.16639296157893,968.8399457999997,10,-859.7918999999995,106.9118869,-966.7037868999994,6,39.05952380952381,0.0,0.0,1,0,0,0,0.21072171492756422,-966.7037869000051,-859.7918999999965,979.7794357999956,0.9797753941285172,99033.2962131,19,2,105,2,-200.0860655819052,-46.95482858796794,-153.13123699393725,2,1.0,-131.04020021300005,21,21,0,5,16,0.23809523809523808,-10.677343175203822,-12.07283197073556,-0.5748967605112172,0.24694214789419014,0.7917827427686644,-1.00198410528618,12.16639296157893,968.8399457999997,10,-859.7918999999995,106.9118869,-966.7037868999994,6,39.05952380952381,0.0,0.0,1,0,0,0,0.21072171492756422,-966.7037869000051,-859.7918999999965,979.7794357999956,0.9797753941285172,99033.2962131,19,2,105,2,-200.0860655819052,-46.95482858796794,-153.13123699393725,2,1.0,-131.04020021300005
bb400_m2_sl4,400,2.0,0.04,5,3,3,20.0,False,,-917.344981000002,19,18,1,5,13,0.2777777777777778,-8.782452924714612,-9.676843966906729,-0.5376024426059294,0.2333083603274403,0.5889430593054883,-0.9708891741103207,10.047764710039257,1041.1162672000007,9,-920.5494000000006,90.469011,-1011.0184110000006,6,47.976851851851855,1.1392420504056056,94.65506500000014,1,0,0,0,0.20128685891221773,-917.344981000002,-822.819399999993,1056.756350999989,1.0567519917923478,99082.655019,16,3,95,2,-246.91395259988892,-98.07876487725107,-148.83518772263784,2,1.0,-111.18655955759088,19,18,1,5,13,0.2777777777777778,-8.782452924714612,-9.676843966906729,-0.5376024426059294,0.2333083603274403,0.5889430593054883,-0.9708891741103207,10.047764710039257,1041.1162672000007,9,-920.5494000000006,90.469011,-1011.0184110000006,6,47.976851851851855,1.1392420504056056,94.65506500000014,1,0,0,0,0.20128685891221773,-917.344981000002,-822.819399999993,1056.756350999989,1.0567519917923478,99082.655019,16,3,95,2,-246.91395259988892,-98.07876487725107,-148.83518772263784,2,1.0,-111.18655955759088
bb400_m2_sl5,400,2.0,0.05,5,3,3,20.0,False,,-757.6478274999972,19,18,1,7,11,0.3888888888888889,-6.351120866937132,-7.066781832406442,-0.3925989906892468,0.2499093879839454,0.3363508153855948,-0.8564761400096006,7.066781832406442,851.3212575000007,6,-760.9745000000007,90.34675750000001,-851.3212575000007,9,47.467592592592595,0.9113936403244842,94.65506500000014,2,0,0,1,0.22768399210218843,-757.6478274999972,-663.2445000000007,897.0591974999988,0.897055497056368,99242.3521725,16,3,95,2,-219.58603568992203,-108.62610812714196,-110.95992756278002,2,1.0,-81.39476152823693,19,18,1,7,11,0.3888888888888889,-6.351120866937132,-7.066781832406442,-0.3925989906892468,0.2499093879839454,0.3363508153855948,-0.8564761400096006,7.066781832406442,851.3212575000007,6,-760.9745000000007,90.34675750000001,-851.3212575000007,9,47.467592592592595,0.9113936403244842,94.65506500000014,2,0,0,1,0.22768399210218843,-757.6478274999972,-663.2445000000007,897.0591974999988,0.897055497056368,99242.3521725,16,3,95,2,-219.58603568992203,-108.62610812714196,-110.95992756278002,2,1.0,-81.39476152823693
bb400_m2.5_sl0.3,400,2.5,0.003,5,3,3,20.0,False,,-223.29719148000004,17,17,0,0,17,0.0,-16.999999999999915,-28.334333333333245,-1.6667254901960733,0.0,,-1.6667254901960733,28.334333333333248,223.29719147999944,17,-133.96301999999946,89.33417148000001,-223.29719147999947,0,1.1127450980392157,0.0,0.0,0,0,0,0,0.0,-223.29719148000004,-133.9630199999956,223.29719148000004,0.22329719148000005,99776.70280852,17,0,85,0,-50.001764705882195,19.32041217463978,-69.32217688052198,2,1.0,-69.32217688052198,17,17,0,0,17,0.0,-16.999999999999915,-28.334333333333245,-1.6667254901960733,0.0,,-1.6667254901960733,28.334333333333248,223.29719147999944,17,-133.96301999999946,89.33417148000001,-223.29719147999947,0,1.1127450980392157,0.0,0.0,0,0,0,0,0.0,-223.29719148000004,-133.9630199999956,223.29719148000004,0.22329719148000005,99776.70280852,17,0,85,0,-50.001764705882195,19.32041217463978,-69.32217688052198,2,1.0,-69.32217688052198
bb400_m2.5_sl0.5,400,2.5,0.005,5,3,3,20.0,False,,-290.0805656500015,16,16,0,0,16,0.0,-16.000000000000018,-22.400000000000016,-1.400000000000001,0.0,,-1.400000000000001,22.400000000000013,290.0805656500003,16,-207.18155000000024,82.89901565000001,-290.08056565000027,0,1.3489583333333335,0.0,0.0,0,0,0,0,0.0,-290.0805656500015,-207.18154999999388,290.0805656500015,0.2900805656500015,99709.91943435,16,0,80,0,-70.00000000000006,57.80782987702604,-127.80782987702608,2,1.0,-127.80782987702608,16,16,0,0,16,0.0,-16.000000000000018,-22.400000000000016,-1.400000000000001,0.0,,-1.400000000000001,22.400000000000013,290.0805656500003,16,-207.18155000000024,82.89901565000001,-290.08056565000027,0,1.3489583333333335,0.0,0.0,0,0,0,0,0.0,-290.0805656500015,-207.18154999999388,290.0805656500015,0.2900805656500015,99709.91943435,16,0,80,0,-70.00000000000006,57.80782987702604,-127.80782987702608,2,1.0,-127.80782987702608
bb400_m2.5_sl0.75,400,2.5,0.0075,5,3,3,20.0,False,,-364.8815672250057,15,15,0,0,15,0.0,-15.000000000000025,-18.99900000000002,-1.2666000000000013,0.0,,-1.2666000000000013,18.99900000000002,364.8815672250006,15,-288.05107500000054,76.83049222500001,-364.88156722500054,0,1.9388888888888889,0.0,0.0,0,0,0,0,0.0,-364.8815672250057,-288.05107499999576,365.29407722500036,0.3652925703566184,99635.118432775,15,0,75,0,-94.99500000000012,19.625903981655085,-114.6209039816552,2,1.0,-114.6209039816552,15,15,0,0,15,0.0,-15.000000000000025,-18.99900000000002,-1.2666000000000013,0.0,,-1.2666000000000013,18.99900000000002,364.8815672250006,15,-288.05107500000054,76.83049222500001,-364.88156722500054,0,1.9388888888888889,0.0,0.0,0,0,0,0,0.0,-364.8815672250057,-288.05107499999576,365.29407722500036,0.3652925703566184,99635.118432775,15,0,75,0,-94.99500000000012,19.625903981655085,-114.6209039816552,2,1.0,-114.6209039816552
bb400_m2.5_sl1,400,2.5,0.01,5,3,3,20.0,False,,-460.90421629999764,15,15,0,0,15,0.0,-14.999999999999975,-17.998999999999974,-1.1999333333333315,0.0,,-1.1999333333333315,17.998999999999974,460.90421629999923,15,-384.0680999999993,76.8361163,-460.90421629999923,0,2.749999999999999,0.0,0.0,0,0,0,0,0.0,-460.90421629999764,-384.06810000000405,461.3167262999923,0.46131482333021456,99539.0957837,15,0,75,0,-119.99333333333317,5.270562657117213,-125.26389599045038,2,1.0,-125.26389599045038,15,15,0,0,15,0.0,-14.999999999999975,-17.998999999999974,-1.1999333333333315,0.0,,-1.1999333333333315,17.998999999999974,460.90421629999923,15,-384.0680999999993,76.8361163,-460.90421629999923,0,2.749999999999999,0.0,0.0,0,0,0,0,0.0,-460.90421629999764,-384.06810000000405,461.3167262999923,0.46131482333021456,99539.0957837,15,0,75,0,-119.99333333333317,5.270562657117213,-125.26389599045038,2,1.0,-125.26389599045038
bb400_m2.5_sl1.5,400,2.5,0.015,5,3,3,20.0,False,,-444.983696299998,14,14,0,1,13,0.07142857142857142,-10.228368013285966,-12.091263047965917,-0.8636616462832798,0.17927033183479052,2.641070285367411,-1.1332564102564098,12.091263047965915,444.9836963000002,7,-372.6590000000001,72.3246963,-444.98369630000013,1,8.583333333333332,0.0,0.0,0,0,0,0,0.2116013877190706,-444.983696299998,-372.65899999999965,445.3962062999926,0.44539436900368107,99555.0163037,13,1,70,1,-126.44918901499142,5.8958726376143895,-132.34506165260578,2,1.0,-137.0316166641861,14,14,0,1,13,0.07142857142857142,-10.228368013285966,-12.091263047965917,-0.8636616462832798,0.17927033183479052,2.641070285367411,-1.1332564102564098,12.091263047965915,444.9836963000002,7,-372.6590000000001,72.3246963,-444.98369630000013,1,8.583333333333332,0.0,0.0,0,0,0,0,0.2116013877190706,-444.983696299998,-372.65899999999965,445.3962062999926,0.44539436900368107,99555.0163037,13,1,70,1,-126.44918901499142,5.8958726376143895,-132.34506165260578,2,1.0,-137.0316166641861
bb400_m2.5_sl2,400,2.5,0.02,5,3,3,20.0,False,,-512.7638569999981,14,14,0,2,12,0.14285714285714285,-9.348565595946587,-10.743914161542534,-0.767422440110181,0.18594376712058436,1.2270429192287369,-1.0998333333333339,10.743914161542534,512.7638570000009,7,-440.50060000000076,72.26325700000001,-512.7638570000008,2,13.625,0.0,0.0,0,0,0,0,0.22526715537875958,-512.7638569999981,-440.5005999999994,513.1763669999928,0.5131742501048937,99487.236143,13,1,70,1,-148.3832947929621,-3.537733421588256,-144.8455613713738,2,1.0,-156.9654377645834,14,14,0,2,12,0.14285714285714285,-9.348565595946587,-10.743914161542534,-0.767422440110181,0.18594376712058436,1.2270429192287369,-1.0998333333333339,10.743914161542534,512.7638570000009,7,-440.50060000000076,72.26325700000001,-512.7638570000008,2,13.625,0.0,0.0,0,0,0,0,0.22526715537875958,-512.7638569999981,-440.5005999999994,513.1763669999928,0.5131742501048937,99487.236143,13,1,70,1,-148.3832947929621,-3.537733421588256,-144.8455613713738,2,1.0,-156.9654377645834
bb400_m2.5_sl3,400,2.5,0.03,5,3,3,20.0,False,,-549.4449555000028,10,10,0,2,8,0.2,-6.848546270941583,-7.51206148387919,-0.751206148387919,0.11947392155827202,0.5096359247270688,-1.0664166666666661,7.512061483879192,549.4449554999997,5,-497.42069999999967,52.0242555,-549.4449554999998,2,17.71666666666667,0.0,0.0,0,0,0,0,0.1428284207766004,-549.4449555000028,-497.4207000000024,549.8574654999975,0.5498551972923231,99450.5550445,9,1,50,1,-214.87982724041748,-33.06563628702155,-181.81419095339592,2,1.0,-201.07915494568712,10,10,0,2,8,0.2,-6.848546270941583,-7.51206148387919,-0.751206148387919,0.11947392155827202,0.5096359247270688,-1.0664166666666661,7.512061483879192,549.4449554999997,5,-497.42069999999967,52.0242555,-549.4449554999998,2,17.71666666666667,0.0,0.0,0,0,0,0,0.1428284207766004,-549.4449555000028,-497.4207000000024,549.8574654999975,0.5498551972923231,99450.5550445,9,1,50,1,-214.87982724041748,-33.06563628702155,-181.81419095339592,2,1.0,-201.07915494568712
bb400_m2.5_sl4,400,2.5,0.04,5,3,3,20.0,False,,-620.1559859999979,9,9,0,2,7,0.2222222222222222,-6.182305049468637,-6.628487354518104,-0.736498594946456,0.09779673955109534,0.3592563227409488,-1.0495714285714288,6.628487354518104,620.1559860000006,5,-574.5196000000005,45.63638600000001,-620.1559860000006,2,41.129629629629626,0.0,0.0,0,0,0,0,0.12193619430807824,-620.1559859999979,-574.5195999999996,620.5684959999926,0.6205659361034497,99379.844014,8,1,45,1,-278.9743677259052,-93.15902448846221,-185.81534323744302,2,1.0,-213.436286308428,9,9,0,2,7,0.2222222222222222,-6.182305049468637,-6.628487354518104,-0.736498594946456,0.09779673955109534,0.3592563227409488,-1.0495714285714288,6.628487354518104,620.1559860000006,5,-574.5196000000005,45.63638600000001,-620.1559860000006,2,41.129629629629626,0.0,0.0,0,0,0,0,0.12193619430807824,-620.1559859999979,-574.5195999999996,620.5684959999926,0.6205659361034497,99379.844014,8,1,45,1,-278.9743677259052,-93.15902448846221,-185.81534323744302,2,1.0,-213.436286308428
bb400_m2.5_sl5,400,2.5,0.05,5,3,3,20.0,False,,-538.7211275000009,9,9,0,2,7,0.2222222222222222,-4.378110532174541,-4.736424109721517,-0.526269345524613,0.10822533744794677,0.2874050581927591,-0.7587477465867192,4.736424109721517,538.7211275000003,5,-492.9045000000003,45.8166275,-538.7211275000003,4,59.546296296296305,0.0,0.0,2,0,0,1,0.13782798716092598,-538.7211275000009,-492.9045000000042,539.1336374999955,0.5391314135290016,99461.2788725,8,1,45,1,-231.0890068575948,-130.64152448846215,-100.44748236913266,2,1.0,-144.21374331437434,9,9,0,2,7,0.2222222222222222,-4.378110532174541,-4.736424109721517,-0.526269345524613,0.10822533744794677,0.2874050581927591,-0.7587477465867192,4.736424109721517,538.7211275000003,5,-492.9045000000003,45.8166275,-538.7211275000003,4,59.546296296296305,0.0,0.0,2,0,0,1,0.13782798716092598,-538.7211275000009,-492.9045000000042,539.1336374999955,0.5391314135290016,99461.2788725,8,1,45,1,-231.0890068575948,-130.64152448846215,-100.44748236913266,2,1.0,-144.21374331437434
bb400_m3_sl0.3,400,3.0,0.003,5,3,3,20.0,False,,-85.36915195999609,7,7,0,0,7,0.0,-6.999999999999978,-11.665666666666645,-1.6665238095238064,0.0,,-1.6665238095238064,11.665666666666645,85.36915195999998,7,-51.22379999999998,34.14535196,-85.36915195999998,0,0.20238095238095236,0.0,0.0,0,0,0,0,0.0,-85.36915195999609,-51.22380000000703,85.36915195999609,0.08536915195999609,99914.63084804,7,0,35,0,-49.9957142857142,5.129441263958372,-55.12515554967256,2,1.0,-55.12515554967256,7,7,0,0,7,0.0,-6.999999999999978,-11.665666666666645,-1.6665238095238064,0.0,,-1.6665238095238064,11.665666666666645,85.36915195999998,7,-51.22379999999998,34.14535196,-85.36915195999998,0,0.20238095238095236,0.0,0.0,0,0,0,0,0.0,-85.36915195999609,-51.22380000000703,85.36915195999609,0.08536915195999609,99914.63084804,7,0,35,0,-49.9957142857142,5.129441263958372,-55.12515554967256,2,1.0,-55.12515554967256
