id,bb_length,bb_mult,stop_fraction,stoch_length,k_smooth,d_smooth,oversold,partial_fraction,be_cost_fraction,eligible,neighborhood_median_usdt,worst_net_mark,tv_stats_total_entries,tv_stats_natural,tv_stats_censored,tv_stats_wins,tv_stats_losses,tv_stats_win_rate,tv_stats_gross_r,tv_stats_net_r,tv_stats_mean_net_r,tv_stats_profit_factor,tv_stats_avg_win_r,tv_stats_avg_loss_r,tv_stats_max_realized_drawdown_r,tv_stats_max_realized_drawdown_usdt,tv_stats_max_loss_streak,tv_stats_gross_pnl,tv_stats_fees,tv_stats_net_pnl,tv_stats_partial,tv_stats_mean_hold_hours,tv_stats_boundary_mark_net_r,tv_stats_boundary_mark_net_pnl,tv_stats_ambiguous_bar_count,tv_stats_entries_open_beyond_target,tv_stats_same_open_be_approximations,tv_stats_marketable_be_approximations,tv_stats_cash_profit_factor,tv_equity_net_liquidation_mark_usdt,tv_equity_gross_mark_usdt,tv_equity_close_mtm_drawdown_usdt,tv_equity_close_mtm_drawdown_percent,tv_equity_ending_equity,tv_control_paired_n,tv_control_unpaired_n,tv_control_drawn,tv_control_censored,tv_control_paired_actual_mean_bp,tv_control_random_mean_bp,tv_control_excess_mean_bp,tv_control_month_blocks,tv_control_p,tv_control_all_boundary_mark_excess_bp,adverse_first_stats_total_entries,adverse_first_stats_natural,adverse_first_stats_censored,adverse_first_stats_wins,adverse_first_stats_losses,adverse_first_stats_win_rate,adverse_first_stats_gross_r,adverse_first_stats_net_r,adverse_first_stats_mean_net_r,adverse_first_stats_profit_factor,adverse_first_stats_avg_win_r,adverse_first_stats_avg_loss_r,adverse_first_stats_max_realized_drawdown_r,adverse_first_stats_max_realized_drawdown_usdt,adverse_first_stats_max_loss_streak,adverse_first_stats_gross_pnl,adverse_first_stats_fees,adverse_first_stats_net_pnl,adverse_first_stats_partial,adverse_first_stats_mean_hold_hours,adverse_first_stats_boundary_mark_net_r,adverse_first_stats_boundary_mark_net_pnl,adverse_first_stats_ambiguous_bar_count,adverse_first_stats_entries_open_beyond_target,adverse_first_stats_same_open_be_approximations,adverse_first_stats_marketable_be_approximations,adverse_first_stats_cash_profit_factor,adverse_first_equity_net_liquidation_mark_usdt,adverse_first_equity_gross_mark_usdt,adverse_first_equity_close_mtm_drawdown_usdt,adverse_first_equity_close_mtm_drawdown_percent,adverse_first_equity_ending_equity,adverse_first_control_paired_n,adverse_first_control_unpaired_n,adverse_first_control_drawn,adverse_first_control_censored,adverse_first_control_paired_actual_mean_bp,adverse_first_control_random_mean_bp,adverse_first_control_excess_mean_bp,adverse_first_control_month_blocks,adverse_first_control_p,adverse_first_control_all_boundary_mark_excess_bp
bb400_m1_sl1.5,400,1.0,0.015,5,3,3,20.0,0.5,0.0,True,-137071.63567349984,-137071.63567349984,832,831,1,368,463,0.4428399518652226,-6.966647847664949,-117.80877981038375,-0.14176748472970369,0.7660352292689174,1.0481612830225686,-1.0875424016472763,122.00910103812767,140576.35437449996,16,-5040.169500000047,131807.45917350004,-136847.62867350003,390,15.112815884476534,-0.07134903714136713,-115.80730000000582,16,0,0,10,0.7669489814052809,-137071.63567349984,-5047.769500000053,142277.74018349985,138.59340908607925,-37071.63567349984,831,1,0,0,-21.265122709455554,,,20,1.0,,832,831,1,368,463,0.4428399518652226,-6.945795072744072,-117.78790618268796,-0.14174236604414917,0.7660669861242269,1.0481612830225686,-1.0874973182181278,121.98822741043186,140546.12417449997,16,-5009.96950000005,131807.42897350003,-136817.39847350004,390,15.113818692338546,-0.07134903714136713,-115.80730000000582,16,0,0,10,0.7669884674454962,-137041.40547349985,-5017.569500000056,142247.50998349985,138.5639617075227,-37041.40547349985,831,1,0,0,-21.261354906622376,,,20,1.0,
bb400_m1_sl2,400,1.0,0.02,5,3,3,20.0,0.5,0.0,True,-134678.73092299962,-134678.73092299962,733,732,1,362,370,0.49453551912568305,-18.29257915974083,-91.51999961502472,-0.12502732187844906,0.7523832821674855,0.7681863987242935,-0.9989283133870785,93.8631220718545,137503.2016769998,9,-18485.864999999918,115968.85892299993,-134454.72392299992,402,17.491347905282332,-0.05351177785602534,-115.80730000000582,37,0,0,27,0.7641179236640098,-134678.73092299962,-18493.464999999924,140150.33792699955,137.11879377000434,-34678.73092299962,732,1,0,0,-25.005464375689815,,,20,1.0,,733,732,1,362,370,0.49453551912568305,-18.29257915974083,-91.51999961502472,-0.12502732187844906,0.7523832821674855,0.7681863987242935,-0.9989283133870785,93.8631220718545,137503.2016769998,9,-18485.864999999918,115968.85892299993,-134454.72392299992,402,17.492258652094716,-0.05351177785602534,-115.80730000000582,37,0,0,27,0.7641179236640098,-134678.73092299962,-18493.464999999924,140150.33792699955,137.11879377000434,-34678.73092299962,732,1,0,0,-25.005464375689815,,,20,1.0,
bb400_m1_sl3,400,1.0,0.03,5,3,3,20.0,0.5,0.0,True,-112114.6062009997,-112114.6062009997,612,611,1,346,265,0.5662847790507365,-11.988205374397538,-52.74832920657842,-0.08633114436428546,0.7616299019127166,0.48710750431597083,-0.8350472667920918,54.20793229688411,115007.79351499998,8,-14888.572999999997,97002.02620099991,-111890.599201,415,21.360338243316967,-0.035674518570683565,-115.80730000000582,63,0,0,50,0.7792927340061895,-112114.6062009997,-14896.17300000001,116458.29296499968,114.40365344196566,-12114.606200999699,611,1,0,0,-25.899343309285634,,,20,1.0,,612,611,1,346,265,0.5662847790507365,-11.988205374397538,-52.74832920657842,-0.08633114436428546,0.7616299019127166,0.48710750431597083,-0.8350472667920918,54.20793229688411,115007.79351499998,8,-14888.572999999997,97002.02620099991,-111890.599201,415,21.360338243316967,-0.035674518570683565,-115.80730000000582,63,0,0,50,0.7792927340061895,-112114.6062009997,-14896.17300000001,116458.29296499968,114.40365344196566,-12114.606200999699,611,1,0,0,-25.899343309285634,,,20,1.0,
bb400_m1_sl4,400,1.0,0.04,5,3,3,20.0,0.5,0.0,True,-111367.18656099966,-111367.18656099966,547,546,1,330,216,0.6043956043956044,-9.911185866400844,-37.22657459538581,-0.06818053955198866,0.7542042732562283,0.34614160019982865,-0.7011726975061542,39.442510993839534,117339.456982,6,-24099.96299999998,87043.21656099995,-111143.17956099997,419,24.1996336996337,-0.02675588892801267,-115.80730000000582,86,0,0,70,0.76228016763879,-111367.18656099966,-24107.562999999995,117835.43073199966,114.66001289270933,-11367.186560999662,546,1,0,0,-27.272215820795466,,,20,1.0,,547,546,1,330,216,0.6043956043956044,-9.911185866400844,-37.22657459538581,-0.06818053955198866,0.7542042732562283,0.34614160019982865,-0.7011726975061542,39.442510993839534,117339.456982,6,-24099.96299999998,87043.21656099995,-111143.17956099997,419,24.200854700854702,-0.02675588892801267,-115.80730000000582,86,0,0,70,0.76228016763879,-111367.18656099966,-24107.562999999995,117835.43073199966,114.66001289270933,-11367.186560999662,546,1,0,0,-27.272215820795466,,,20,1.0,
bb400_m1_sl5,400,1.0,0.05,5,3,3,20.0,0.5,0.0,True,-106214.12966299974,-101061.07276499983,511,510,1,318,192,0.6235294117647059,-7.512148247955648,-27.923134094789532,-0.054751243323116726,0.7528549956203007,0.2674832196781849,-0.5884520726690224,28.942911869228357,103893.33303999998,6,-19559.634999999922,81277.43076499994,-100837.06576499995,421,25.92156862745098,-0.021404711142410136,-115.80730000000582,101,0,0,86,0.7669305478129279,-101061.07276499983,-19567.234999999928,105740.10822499981,103.82847386059777,-1061.0727649998323,510,1,0,0,-27.37562166155836,,,20,1.0,,511,510,1,318,192,0.6235294117647059,-7.512148247955648,-27.923134094789532,-0.054751243323116726,0.7528549956203007,0.2674832196781849,-0.5884520726690224,28.942911869228357,103893.33303999998,6,-19559.634999999922,81277.43076499994,-100837.06576499995,421,25.92156862745098,-0.021404711142410136,-115.80730000000582,101,0,0,86,0.7669305478129279,-101061.07276499983,-19567.234999999928,105740.10822499981,103.82847386059777,-1061.0727649998323,510,1,0,0,-27.37562166155836,,,20,1.0,
bb400_m1.5_sl0.3,400,1.5,0.003,5,3,3,20.0,0.5,0.0,True,-189968.03310940016,-189968.03310940016,1241,1240,1,156,1084,0.12580645161290321,72.6387775801236,-754.1634024627114,-0.6081962923086381,0.5825881001416284,6.747418360281766,-1.6667533825338257,778.2394223713818,193580.5912933001,47,12983.36939999993,202727.39550939962,-189744.0261094001,156,5.247715053763441,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.5709911219417163,-189968.03310940016,12975.769399999932,194502.8779251001,188.05751606569203,-89968.03310940016,1240,1,0,0,-18.245888769259146,,,20,1.0,,1241,1240,1,156,1084,0.12580645161290321,72.6387775801236,-754.1634024627114,-0.6081962923086381,0.5825881001416284,6.747418360281766,-1.6667533825338257,778.2394223713818,193580.5912933001,47,12983.36939999993,202727.39550939962,-189744.0261094001,156,5.247715053763441,-0.3567451857068356,-115.80730000000582,0,0,0,0,0.5709911219417163,-189968.03310940016,12975.769399999932,194502.8779251001,188.05751606569203,-89968.03310940016,1240,1,0,0,-18.245888769259146,,,20,1.0,
bb400_m1.5_sl0.5,400,1.5,0.005,5,3,3,20.0,0.5,0.0,True,-180963.80801320012,-171959.5829170001,1055,1054,1,193,861,0.18311195445920303,-6.378301101630084,-428.0743175199342,-0.40614261624282183,0.6448898167269882,4.027951722694641,-1.4000801393728224,438.7173294651395,174709.41779500016,40,-904.8360000000357,170830.73991699997,-171735.57591700004,193,8.063013915243518,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6459324857224783,-171959.5829170001,-912.4360000000452,175648.33198000008,171.22851366241892,-71959.58291700011,1054,1,0,0,-20.307130812141086,,,20,1.0,,1055,1054,1,193,861,0.18311195445920303,-6.378301101630084,-428.0743175199342,-0.40614261624282183,0.6448898167269882,4.027951722694641,-1.4000801393728224,438.7173294651395,174709.41779500016,40,-904.8360000000357,170830.73991699997,-171735.57591700004,193,8.063013915243518,-0.21404711142410135,-115.80730000000582,0,0,0,0,0.6459324857224783,-171959.5829170001,-912.4360000000452,175648.33198000008,171.22851366241892,-71959.58291700011,1054,1,0,0,-20.307130812141086,,,20,1.0,
bb400_m1.5_sl0.75,400,1.5,0.0075,5,3,3,20.0,0.5,0.0,True,-159866.9392517499,-147774.2955864997,893,892,1,225,667,0.2522421524663677,-11.031300086435557,-249.0047935090222,-0.2791533559518186,0.7052924509660395,2.6485194362561963,-1.266749125437281,255.8150852024468,150796.53617599976,34,-4294.696499999831,143255.59208649996,-147550.2885864998,225,11.267096412556054,-0.14269807428273426,-115.80730000000582,0,0,0,0,0.7071010785429178,-147774.2955864997,-4302.296499999837,152247.03562599968,148.90509443654486,-47774.295586499706,892,1,0,0,-20.936501696386394,,,20,1.0,,893,892,1,225,667,0.2522421524663677,-11.031300086435557,-249.0047935090222,-0.2791533559518186,0.7052924509660395,2.6485194362561963,-1.266749125437281,255.8150852024468,150796.53617599976,34,-4294.696499999831,143255.59208649996,-147550.2885864998,225,11.267096412556054,-0.14269807428273426,-115.80730000000582,0,0,0,0,0.7071010785429178,-147774.2955864997,-4302.296499999837,152247.03562599968,148.90509443654486,-47774.295586499706,892,1,0,0,-20.936501696386394,,,20,1.0,
bb400_m1.5_sl1,400,1.5,0.01,5,3,3,20.0,0.5,0.0,True,-145196.88757174992,-142619.4795570001,787,786,1,244,542,0.3104325699745547,-13.78044405362447,-171.07858869470954,-0.21765723752507574,0.7369785979024693,1.964579554529879,-1.2000664206642064,176.27778699612128,145205.9459920002,32,-16519.39100000015,125876.08155700016,-142395.47255700018,244,13.828456318914334,-0.10702355571205067,-115.80730000000582,0,0,0,0,0.724331686488913,-142619.4795570001,-16526.991000000155,146244.09411400004,142.65335904959625,-42619.4795570001,786,1,0,0,-21.765723752507576,,,20,1.0,,787,786,1,244,542,0.3104325699745547,-13.78044405362447,-171.07858869470954,-0.21765723752507574,0.7369785979024693,1.964579554529879,-1.2000664206642064,176.27778699612128,145205.9459920002,32,-16519.39100000015,125876.08155700016,-142395.47255700018,244,13.828456318914334,-0.10702355571205067,-115.80730000000582,0,0,0,0,0.724331686488913,-142619.4795570001,-16526.991000000155,146244.09411400004,142.65335904959625,-42619.4795570001,786,1,0,0,-21.765723752507576,,,20,1.0,
bb400_m1.5_sl1.5,400,1.5,0.015,5,3,3,20.0,0.5,0.0,True,-108177.76717325009,-77882.48878350026,639,638,1,267,371,0.41849529780564265,21.98015253114452,-63.132222891218476,-0.09895332741570294,0.8471628033413142,1.3106225480798774,-1.1133920302656217,66.9858920030304,82766.06180250017,16,23469.82549999984,101128.30728350006,-77658.48178350017,275,18.8399947753396,-0.07134903714136713,-115.80730000000582,7,0,0,4,0.8396411320929522,-77882.48878350026,23462.225499999826,83800.0706525002,82.15450734278632,22117.511216499737,638,1,0,0,-14.842999112355441,,,20,1.0,,639,638,1,267,371,0.41849529780564265,21.98015253114452,-63.132222891218476,-0.09895332741570294,0.8471628033413142,1.3106225480798774,-1.1133920302656217,66.9858920030304,82766.06180250017,16,23469.82549999984,101128.30728350006,-77658.48178350017,275,18.8399947753396,-0.07134903714136713,-115.80730000000582,7,0,0,4,0.8396411320929522,-77882.48878350026,23462.225499999826,83800.0706525002,82.15450734278632,22117.511216499737,638,1,0,0,-14.842999112355441,,,20,1.0,
bb400_m1.5_sl2,400,1.5,0.02,5,3,3,20.0,0.5,0.0,True,-85761.4689607502,-93640.44913800013,564,563,1,263,300,0.46714031971580816,-5.2554007851809805,-61.59891415351616,-0.10941192567232,0.8018959904615528,0.9480736679950539,-1.0364742961207178,65.42634311396064,97273.74517700014,9,-3880.746000000152,89535.69613799991,-93416.44213800016,283,21.784635879218474,-0.05351177785602534,-115.80730000000582,15,0,0,9,0.8065222277461161,-93640.44913800013,-3888.346000000165,99920.88142700012,98.39039396108527,6359.55086199987,563,1,0,0,-21.882385134464005,,,20,1.0,,564,563,1,263,300,0.46714031971580816,-5.2554007851809805,-61.59891415351616,-0.10941192567232,0.8018959904615528,0.9480736679950539,-1.0364742961207178,65.42634311396064,97273.74517700014,9,-3880.746000000152,89535.69613799991,-93416.44213800016,283,21.784635879218474,-0.05351177785602534,-115.80730000000582,15,0,0,9,0.8065222277461161,-93640.44913800013,-3888.346000000165,99920.88142700012,98.39039396108527,6359.55086199987,563,1,0,0,-21.882385134464005,,,20,1.0,
bb400_m1.5_sl3,400,1.5,0.03,5,3,3,20.0,0.5,0.0,True,-89685.30487800011,-68418.02451000006,476,475,1,257,218,0.5410526315789473,0.7397790622426226,-30.96363839703526,-0.06518660715165318,0.8414165405497457,0.6392518906270037,-0.8956485059090606,34.008192611678304,71823.31712200011,7,6785.471999999878,74979.48950999998,-68194.0175100001,299,27.33421052631579,-0.035674518570683565,-115.80730000000582,36,0,0,28,0.8473093982953621,-68418.02451000006,6777.871999999872,72885.37240900008,71.2892412686453,31581.975489999935,475,1,0,0,-19.555982145495953,,,20,1.0,,476,475,1,257,218,0.5410526315789473,0.7397790622426226,-30.96363839703526,-0.06518660715165318,0.8414165405497457,0.6392518906270037,-0.8956485059090606,34.008192611678304,71823.31712200011,7,6785.471999999878,74979.48950999998,-68194.0175100001,299,27.33421052631579,-0.035674518570683565,-115.80730000000582,36,0,0,28,0.8473093982953621,-68418.02451000006,6777.871999999872,72885.37240900008,71.2892412686453,31581.975489999935,475,1,0,0,-19.555982145495953,,,20,1.0,
bb400_m1.5_sl4,400,1.5,0.04,5,3,3,20.0,0.5,0.0,True,-77074.09256400008,-85730.1606180001,425,424,1,249,175,0.5872641509433962,-5.860159252532354,-27.084681869547847,-0.0638789666734619,0.8020869781841653,0.44083035067661336,-0.7820082239315692,29.74519644893207,92522.18108900003,8,-18576.060000000085,66930.093618,-85506.15361800008,303,30.83549528301887,-0.02675588892801267,-115.80730000000582,50,0,0,41,0.7960789230696165,-85730.1606180001,-18583.66000000009,96288.1436940001,92.85346866893413,14269.839381999902,424,1,0,0,-25.55158666938476,,,20,1.0,,425,424,1,249,175,0.5872641509433962,-5.860159252532354,-27.084681869547847,-0.0638789666734619,0.8020869781841653,0.44083035067661336,-0.7820082239315692,29.74519644893207,92522.18108900003,8,-18576.060000000085,66930.093618,-85506.15361800008,303,30.83549528301887,-0.02675588892801267,-115.80730000000582,50,0,0,41,0.7960789230696165,-85730.1606180001,-18583.66000000009,96288.1436940001,92.85346866893413,14269.839381999902,424,1,0,0,-25.55158666938476,,,20,1.0,
bb400_m1.5_sl5,400,1.5,0.05,5,3,3,20.0,0.5,0.0,True,-85730.1606180001,-50574.32264000002,397,396,1,245,151,0.6186868686868687,2.438151956289942,-13.423300964885492,-0.033897224658801746,0.8645633131994085,0.3497467801866144,-0.6563659742424239,15.364515665238697,55213.4347250001,7,11998.579999999958,62348.895640000024,-50350.315640000044,313,33.12352693602694,-0.021404711142410136,-115.80730000000582,64,0,0,55,0.8651982169347848,-50574.32264000002,11990.979999999952,58853.013930000045,57.14709133056976,49425.67735999998,396,1,0,0,-16.948612329400873,,,20,1.0,,397,396,1,245,151,0.6186868686868687,2.438151956289942,-13.423300964885492,-0.033897224658801746,0.8645633131994085,0.3497467801866144,-0.6563659742424239,15.364515665238697,55213.4347250001,7,11998.579999999958,62348.895640000024,-50350.315640000044,313,33.12352693602694,-0.021404711142410136,-115.80730000000582,64,0,0,55,0.8651982169347848,-50574.32264000002,11990.979999999952,58853.013930000045,57.14709133056976,49425.67735999998,396,1,0,0,-16.948612329400873,,,20,1.0,
bb400_m2_sl0.3,400,2.0,0.003,5,3,3,20.0,0.5,0.0,True,-125660.22093490009,-128224.31744089995,780,779,1,84,695,0.10783055198973042,12.67220297387518,-506.85837178053293,-0.6506525953537008,0.5624550239100983,7.756618589914294,-1.666783213429257,516.9175380809768,130533.24498750003,44,-1872.2473000000427,127096.68752090001,-128968.93482090006,84,6.103016688061618,2.4389287937929827,798.7172300000032,0,0,0,0,0.5442795995240517,-128224.31744089995,-910.2673000000359,131295.11421929995,128.89228946739013,-28224.317440899948,779,1,0,0,-19.519577860611022,,,20,1.0,,780,779,1,84,695,0.10783055198973042,12.67220297387518,-506.85837178053293,-0.6506525953537008,0.5624550239100983,7.756618589914294,-1.666783213429257,516.9175380809768,130533.24498750003,44,-1872.2473000000427,127096.68752090001,-128968.93482090006,84,6.103016688061618,2.4389287937929827,798.7172300000032,0,0,0,0,0.5442795995240517,-128224.31744089995,-910.2673000000359,131295.11421929995,128.89228946739013,-28224.317440899948,779,1,0,0,-19.519577860611022,,,20,1.0,
bb400_m2_sl0.5,400,2.0,0.005,5,3,3,20.0,0.5,0.0,True,-123228.27440899995,-125079.64916199996,684,683,1,106,577,0.15519765739385066,-27.944066066233447,-301.27299144084054,-0.4411024764873214,0.6270732323495743,4.779132156218486,-1.400105719237435,304.7054912211083,126997.02983499989,35,-14896.197000000015,110928.06954199985,-125824.26654200003,106,9.13555392874573,1.4633572762757896,798.7172300000032,0,0,0,0,0.61502004994762,-125079.64916199996,-13934.217000000019,127473.11396699998,126.11254754282879,-25079.649161999958,683,1,0,0,-22.05512382436607,,,20,1.0,,684,683,1,106,577,0.15519765739385066,-27.944066066233447,-301.27299144084054,-0.4411024764873214,0.6270732323495743,4.779132156218486,-1.400105719237435,304.7054912211083,126997.02983499989,35,-14896.197000000015,110928.06954199985,-125824.26654200003,106,9.13555392874573,1.4633572762757896,798.7172300000032,0,0,0,0,0.61502004994762,-125079.64916199996,-13934.217000000019,127473.11396699998,126.11254754282879,-25079.649161999958,683,1,0,0,-22.05512382436607,,,20,1.0,
bb400_m2_sl0.75,400,2.0,0.0075,5,3,3,20.0,0.5,0.0,True,-91742.11818612483,-88812.07432099973,601,600,1,137,463,0.22833333333333333,10.804492690490932,-149.30149109932552,-0.24883581849887587,0.7454415664945699,3.191315150126575,-1.266763858891288,155.64201343637893,95450.24687924985,31,6826.72350000012,96383.41520099998,-89556.69170099989,137,13.23125,0.9755715175171931,798.7172300000032,0,0,0,0,0.7439153700779982,-88812.07432099973,7788.70350000012,95813.09662349978,95.21611897879284,11187.925679000267,600,1,0,0,-18.66268638741569,,,20,1.0,,601,600,1,137,463,0.22833333333333333,10.804492690490932,-149.30149109932552,-0.24883581849887587,0.7454415664945699,3.191315150126575,-1.266763858891288,155.64201343637893,95450.24687924985,31,6826.72350000012,96383.41520099998,-89556.69170099989,137,13.23125,0.9755715175171931,798.7172300000032,0,0,0,0,0.7439153700779982,-88812.07432099973,7788.70350000012,95813.09662349978,95.21611897879284,11187.925679000267,600,1,0,0,-18.66268638741569,,,20,1.0,
bb400_m2_sl1,400,2.0,0.01,5,3,3,20.0,0.5,0.0,True,-80548.9310995,-74165.43272499998,535,534,1,154,380,0.2883895131086142,20.60980424148165,-86.27509992231079,-0.1615638575324172,0.8108143254180372,2.401031818686293,-1.2000894736842103,91.03399950638982,78096.14915400013,27,10873.58699999989,85783.63710500005,-74910.05010500012,154,16.84269662921348,0.7316786381378948,798.7172300000032,0,0,0,0,0.793482608144777,-74165.43272499998,11835.566999999894,78879.44195399998,77.28472082030774,25834.567275000023,534,1,0,0,-16.156385753241718,,,20,1.0,,535,534,1,154,380,0.2883895131086142,20.60980424148165,-86.27509992231079,-0.1615638575324172,0.8108143254180372,2.401031818686293,-1.2000894736842103,91.03399950638982,78096.14915400013,27,10873.58699999989,85783.63710500005,-74910.05010500012,154,16.84269662921348,0.7316786381378948,798.7172300000032,0,0,0,0,0.793482608144777,-74165.43272499998,11835.566999999894,78879.44195399998,77.28472082030774,25834.567275000023,534,1,0,0,-16.156385753241718,,,20,1.0,
bb400_m2_sl1.5,400,2.0,0.015,5,3,3,20.0,0.5,0.0,True,-53104.54310525011,-36196.71386550013,449,448,1,175,273,0.390625,28.29867681187473,-31.452338822587834,-0.07020611344327642,0.8974582903225806,1.5729996152040868,-1.1235431189864582,38.70357520228259,48150.13170650008,13,34422.86249999983,71364.19374550004,-36941.33124550019,178,23.253534226190474,0.48778575875859653,798.7172300000032,3,0,0,3,0.8975824218309013,-36196.71386550013,35384.84249999985,49455.53885650004,48.58637406512428,63803.28613449987,448,1,0,0,-10.530917016491461,,,20,1.0,,449,448,1,175,273,0.390625,28.29867681187473,-31.452338822587834,-0.07020611344327642,0.8974582903225806,1.5729996152040868,-1.1235431189864582,38.70357520228259,48150.13170650008,13,34422.86249999983,71364.19374550004,-36941.33124550019,178,23.253534226190474,0.48778575875859653,798.7172300000032,3,0,0,3,0.8975824218309013,-36196.71386550013,35384.84249999985,49455.53885650004,48.58637406512428,63803.28613449987,448,1,0,0,-10.530917016491461,,,20,1.0,
bb400_m2_sl2,400,2.0,0.02,5,3,3,20.0,0.5,0.0,True,-37568.625020250154,-31507.406407000162,406,405,1,183,222,0.45185185185185184,18.476195392403078,-22.050903778820494,-0.05444667599708764,0.9067149028284182,1.1712073524149351,-1.0647831048232144,34.349612991028145,55204.10301800007,10,32062.036999999815,64314.060786999995,-32252.023787000187,191,27.494650205761314,0.3658393190689474,798.7172300000032,6,0,0,5,0.9123647725801021,-31507.406407000162,33024.01699999982,55924.16491800005,54.79425201111755,68492.59359299984,405,1,0,0,-10.889335199417527,,,20,1.0,,406,405,1,183,222,0.45185185185185184,18.476195392403078,-22.050903778820494,-0.05444667599708764,0.9067149028284182,1.1712073524149351,-1.0647831048232144,34.349612991028145,55204.10301800007,10,32062.036999999815,64314.060786999995,-32252.023787000187,191,27.494650205761314,0.3658393190689474,798.7172300000032,6,0,0,5,0.9123647725801021,-31507.406407000162,33024.01699999982,55924.16491800005,54.79425201111755,68492.59359299984,405,1,0,0,-10.889335199417527,,,20,1.0,
