candidates,chart_bars_total,chart_gaps,first,higher_bars,joint_candidates,last,minutes,partial_chart_buckets,partial_higher_buckets,symbol,v9_candidates,valid_ready_window_bars,window_bars_actual,window_bars_expected,window_gap_count,zero_activity,timeframe_min,stream_key,asset,current_status,delivery_ms,inherited,onboard_ms,tick,tail_status,recent_rows,recent_positive_volume_rows,window_missing_5m,gap_count,ready_signal_bars,coverage_status
35,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,AGLDUSDT,27,5952,5952,5952,0,False,15,AGLDUSDT_15m,AGLD,TRADING,4133404800000,True,1690597800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,3,2026-09-24 23:00:00+00:00,60,0,0,AGLDUSDT,4,1488,1488,1488,0,False,60,AGLDUSDT_60m,AGLD,TRADING,4133404800000,True,1690597800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
39,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,AGTUSDT,25,17856,17856,17856,0,False,5,AGTUSDT_5m,AGT,TRADING,4133404800000,True,1747737000000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
12,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,AGTUSDT,8,5952,5952,5952,0,False,15,AGTUSDT_15m,AGT,TRADING,4133404800000,True,1747737000000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AGTUSDT,2,1488,1488,1488,0,False,60,AGTUSDT_60m,AGT,TRADING,4133404800000,True,1747737000000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,AI16ZUSDT,0,0,17856,17856,0,True,5,AI16ZUSDT_5m,AI16Z,SETTLING,1762419600000,True,1735825500000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,AI16ZUSDT,0,0,5952,5952,0,True,15,AI16ZUSDT_15m,AI16Z,SETTLING,1762419600000,True,1735825500000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AI16ZUSDT,0,0,1488,1488,0,True,60,AI16ZUSDT_60m,AI16Z,SETTLING,1762419600000,True,1735825500000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
63,76761,1,2026-01-01 00:00:00+00:00,25587,17,2026-09-24 23:55:00+00:00,5,0,0,AIAUSDT,46,17856,17856,17856,0,False,5,AIAUSDT_5m,AIA,TRADING,4133404800000,True,1768907700000,1e-05,ok,17856,17856,0,1,17856,complete_raw_window_bars
28,25587,1,2026-01-01 00:00:00+00:00,6396,9,2026-09-24 23:45:00+00:00,15,0,1,AIAUSDT,19,5952,5952,5952,0,False,15,AIAUSDT_15m,AIA,TRADING,4133404800000,True,1768907700000,1e-05,ok,17856,17856,0,1,5952,complete_raw_window_bars
3,6396,1,2026-01-01 00:00:00+00:00,1599,1,2026-09-24 23:00:00+00:00,60,1,1,AIAUSDT,2,1488,1488,1488,0,False,60,AIAUSDT_60m,AIA,TRADING,4133404800000,True,1768907700000,1e-05,ok,17856,17856,0,1,1488,complete_raw_window_bars
46,42741,0,2026-04-29 14:15:00+00:00,14247,13,2026-09-24 23:55:00+00:00,5,0,0,AIGENSYNUSDT,33,17856,17856,17856,0,False,5,AIGENSYNUSDT_5m,AIGENSYN,TRADING,4133404800000,True,1777472100000,1e-05,ok,17856,17855,0,0,17856,complete_raw_window_bars
20,14247,0,2026-04-29 14:15:00+00:00,3561,6,2026-09-24 23:45:00+00:00,15,0,1,AIGENSYNUSDT,14,5952,5952,5952,0,False,15,AIGENSYNUSDT_15m,AIGENSYN,TRADING,4133404800000,True,1777472100000,1e-05,ok,17856,17855,0,0,5952,complete_raw_window_bars
4,3561,0,2026-04-29 15:00:00+00:00,890,1,2026-09-24 23:00:00+00:00,60,1,1,AIGENSYNUSDT,3,1488,1488,1488,0,False,60,AIGENSYNUSDT_60m,AIGENSYN,TRADING,4133404800000,True,1777472100000,1e-05,ok,17856,17855,0,0,1488,complete_raw_window_bars
65,90432,0,2025-11-15 00:00:00+00:00,30144,18,2026-09-24 23:55:00+00:00,5,0,0,AINUSDT,47,17856,17856,17856,0,False,5,AINUSDT_5m,AIN,TRADING,4133404800000,True,1752144300000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,AINUSDT,15,5952,5952,5952,0,False,15,AINUSDT_15m,AIN,TRADING,4133404800000,True,1752144300000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AINUSDT,2,1488,1488,1488,0,False,60,AINUSDT_60m,AIN,TRADING,4133404800000,True,1752144300000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
44,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,AIOTUSDT,29,17856,17856,17856,0,False,5,AIOTUSDT_5m,AIOT,TRADING,4133404800000,True,1746016200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,AIOTUSDT,10,5952,5952,5952,0,False,15,AIOTUSDT_15m,AIOT,TRADING,4133404800000,True,1746016200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,AIOTUSDT,3,1488,1488,1488,0,False,60,AIOTUSDT_60m,AIOT,TRADING,4133404800000,True,1746016200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,AIOUSDT,36,17856,17856,17856,0,False,5,AIOUSDT_5m,AIO,TRADING,4133404800000,True,1755084600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,AIOUSDT,14,5952,5952,5952,0,False,15,AIOUSDT_15m,AIO,TRADING,4133404800000,True,1755084600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,AIOUSDT,3,1488,1488,1488,0,False,60,AIOUSDT_60m,AIO,TRADING,4133404800000,True,1755084600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,AIUSDT,0,17856,17856,17856,0,False,5,AIUSDT_5m,AI,SETTLING,1777370400000,True,1704717000000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,AIUSDT,0,5952,5952,5952,0,False,15,AIUSDT_15m,AI,SETTLING,1777370400000,True,1704717000000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AIUSDT,0,1488,1488,1488,0,False,60,AIUSDT_60m,AI,SETTLING,1777370400000,True,1704717000000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
59,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,AIXBTUSDT,45,17856,17856,17856,0,False,5,AIXBTUSDT_5m,AIXBT,TRADING,4133404800000,True,1734719400000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,AIXBTUSDT,12,5952,5952,5952,0,False,15,AIXBTUSDT_15m,AIXBT,TRADING,4133404800000,True,1734719400000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AIXBTUSDT,1,1488,1488,1488,0,False,60,AIXBTUSDT_60m,AIXBT,TRADING,4133404800000,True,1734719400000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
62,90432,0,2025-11-15 00:00:00+00:00,30144,18,2026-09-24 23:55:00+00:00,5,0,0,AKEUSDT,44,17856,17856,17856,0,False,5,AKEUSDT_5m,AKE,TRADING,4133404800000,True,1758889800000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
20,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,AKEUSDT,14,5952,5952,5952,0,False,15,AKEUSDT_15m,AKE,TRADING,4133404800000,True,1758889800000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,AKEUSDT,1,1488,1488,1488,0,False,60,AKEUSDT_60m,AKE,TRADING,4133404800000,True,1758889800000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
34,90432,0,2025-11-15 00:00:00+00:00,30144,6,2026-09-24 23:55:00+00:00,5,0,0,AKTUSDT,28,17856,17856,17856,0,False,5,AKTUSDT_5m,AKT,TRADING,4133404800000,True,1731929400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,AKTUSDT,14,5952,5952,5952,0,False,15,AKTUSDT_15m,AKT,TRADING,4133404800000,True,1731929400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,AKTUSDT,1,1488,1488,1488,0,False,60,AKTUSDT_60m,AKT,TRADING,4133404800000,True,1731929400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
56,90432,0,2025-11-15 00:00:00+00:00,30144,16,2026-09-24 23:55:00+00:00,5,0,0,ALCHUSDT,40,17856,17856,17856,0,False,5,ALCHUSDT_5m,ALCH,TRADING,4133404800000,True,1736250300000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
9,30144,0,2025-11-15 00:00:00+00:00,7536,2,2026-09-24 23:45:00+00:00,15,0,0,ALCHUSDT,7,5952,5952,5952,0,False,15,ALCHUSDT_15m,ALCH,TRADING,4133404800000,True,1736250300000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ALCHUSDT,4,1488,1488,1488,0,False,60,ALCHUSDT_60m,ALCH,TRADING,4133404800000,True,1736250300000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
37,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,ALGOUSDT,27,17856,17856,17856,0,False,5,ALGOUSDT_5m,ALGO,TRADING,4133404800000,True,1592298000000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,ALGOUSDT,12,5952,5952,5952,0,False,15,ALGOUSDT_15m,ALGO,TRADING,4133404800000,True,1592298000000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,ALGOUSDT,2,1488,1488,1488,0,False,60,ALGOUSDT_60m,ALGO,TRADING,4133404800000,True,1592298000000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
38,90432,0,2025-11-15 00:00:00+00:00,30144,8,2026-09-24 23:55:00+00:00,5,0,0,ALICEUSDT,30,17856,17856,17856,0,False,5,ALICEUSDT_5m,ALICE,TRADING,4133404800000,True,1615791600000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
15,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,ALICEUSDT,11,5952,5952,5952,0,False,15,ALICEUSDT_15m,ALICE,TRADING,4133404800000,True,1615791600000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ALICEUSDT,1,1488,1488,1488,0,False,60,ALICEUSDT_60m,ALICE,TRADING,4133404800000,True,1615791600000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
40,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,ALLOUSDT,29,17856,17856,17856,0,False,5,ALLOUSDT_5m,ALLO,TRADING,4133404800000,True,1762869600000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
18,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,ALLOUSDT,15,5952,5952,5952,0,False,15,ALLOUSDT_15m,ALLO,TRADING,4133404800000,True,1762869600000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
14,7536,0,2025-11-15 00:00:00+00:00,1884,4,2026-09-24 23:00:00+00:00,60,0,0,ALLOUSDT,10,1488,1488,1488,0,False,60,ALLOUSDT_60m,ALLO,TRADING,4133404800000,True,1762869600000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
32,90432,0,2025-11-15 00:00:00+00:00,30144,7,2026-09-24 23:55:00+00:00,5,0,0,ALLUSDT,25,17856,17856,17856,0,False,5,ALLUSDT_5m,ALL,TRADING,4133404800000,True,1754472600000,0.0001,ok,17856,17671,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,ALLUSDT,16,5952,5952,5952,0,False,15,ALLUSDT_15m,ALL,TRADING,4133404800000,True,1754472600000,0.0001,ok,17856,17671,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ALLUSDT,1,1488,1488,1488,0,False,60,ALLUSDT_60m,ALL,TRADING,4133404800000,True,1754472600000,0.0001,ok,17856,17671,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,ALPACAUSDT,0,0,17856,17856,0,True,5,ALPACAUSDT_5m,ALPACA,SETTLING,1746003600000,True,1724322600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,ALPACAUSDT,0,0,5952,5952,0,True,15,ALPACAUSDT_15m,ALPACA,SETTLING,1746003600000,True,1724322600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ALPACAUSDT,0,0,1488,1488,0,True,60,ALPACAUSDT_60m,ALPACA,SETTLING,1746003600000,True,1724322600000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,ALPHAUSDT,0,0,17856,17856,0,True,5,ALPHAUSDT_5m,ALPHA,SETTLING,1758618000000,True,1606114800000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,ALPHAUSDT,0,0,5952,5952,0,True,15,ALPHAUSDT_15m,ALPHA,SETTLING,1758618000000,True,1606114800000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ALPHAUSDT,0,0,1488,1488,0,True,60,ALPHAUSDT_60m,ALPHA,SETTLING,1758618000000,True,1606114800000,1e-05,ok,17856,0,0,0,0,complete_raw_window_bars
57,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,ALPINEUSDT,43,17856,17856,17856,0,False,5,ALPINEUSDT_5m,ALPINE,TRADING,4133404800000,True,1746524700000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
24,30144,0,2025-11-15 00:00:00+00:00,7536,9,2026-09-24 23:45:00+00:00,15,0,0,ALPINEUSDT,15,5952,5952,5952,0,False,15,ALPINEUSDT_15m,ALPINE,TRADING,4133404800000,True,1746524700000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,ALPINEUSDT,3,1488,1488,1488,0,False,60,ALPINEUSDT_60m,ALPINE,TRADING,4133404800000,True,1746524700000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,ALTUSDT,34,17856,17856,17856,0,False,5,ALTUSDT_5m,ALT,TRADING,4133404800000,True,1706191200000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,ALTUSDT,10,5952,5952,5952,0,False,15,ALTUSDT_15m,ALT,TRADING,4133404800000,True,1706191200000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,ALTUSDT,1,1488,1488,1488,0,False,60,ALTUSDT_60m,ALT,TRADING,4133404800000,True,1706191200000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,AMBUSDT,0,0,17856,17856,0,True,5,AMBUSDT_5m,AMB,SETTLING,1740128400000,True,1680048000000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,AMBUSDT,0,0,5952,5952,0,True,15,AMBUSDT_15m,AMB,SETTLING,1740128400000,True,1680048000000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,AMBUSDT,0,0,1488,1488,0,True,60,AMBUSDT_60m,AMB,SETTLING,1740128400000,True,1680048000000,1e-06,ok,17856,0,0,0,0,complete_raw_window_bars
39,90432,0,2025-11-15 00:00:00+00:00,30144,8,2026-09-24 23:55:00+00:00,5,0,0,ANIMEUSDT,31,17856,17856,17856,0,False,5,ANIMEUSDT_5m,ANIME,TRADING,4133404800000,True,1737651600000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
22,30144,0,2025-11-15 00:00:00+00:00,7536,7,2026-09-24 23:45:00+00:00,15,0,0,ANIMEUSDT,15,5952,5952,5952,0,False,15,ANIMEUSDT_15m,ANIME,TRADING,4133404800000,True,1737651600000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
9,7536,0,2025-11-15 00:00:00+00:00,1884,3,2026-09-24 23:00:00+00:00,60,0,0,ANIMEUSDT,6,1488,1488,1488,0,False,60,ANIMEUSDT_60m,ANIME,TRADING,4133404800000,True,1737651600000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,ANKRUSDT,36,17856,17856,17856,0,False,5,ANKRUSDT_5m,ANKR,TRADING,4133404800000,True,1611558000000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,ANKRUSDT,12,5952,5952,5952,0,False,15,ANKRUSDT_15m,ANKR,TRADING,4133404800000,True,1611558000000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ANKRUSDT,0,1488,1488,1488,0,False,60,ANKRUSDT_60m,ANKR,TRADING,4133404800000,True,1611558000000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
51,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,APEUSDT,40,17856,17856,17856,0,False,5,APEUSDT_5m,APE,TRADING,4133404800000,True,1647500400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,APEUSDT,8,5952,5952,5952,0,False,15,APEUSDT_15m,APE,TRADING,4133404800000,True,1647500400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,APEUSDT,4,1488,1488,1488,0,False,60,APEUSDT_60m,APE,TRADING,4133404800000,True,1647500400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
55,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,API3USDT,43,17856,17856,17856,0,False,5,API3USDT_5m,API3,TRADING,4133404800000,True,1645426800000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
19,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,API3USDT,14,5952,5952,5952,0,False,15,API3USDT_15m,API3,TRADING,4133404800000,True,1645426800000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,API3USDT,0,1488,1488,1488,0,False,60,API3USDT_60m,API3,TRADING,4133404800000,True,1645426800000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
48,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,APRUSDT,33,17856,17856,17856,0,False,5,APRUSDT_5m,APR,TRADING,4133404800000,True,1761215400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,APRUSDT,15,5952,5952,5952,0,False,15,APRUSDT_15m,APR,TRADING,4133404800000,True,1761215400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,APRUSDT,1,1488,1488,1488,0,False,60,APRUSDT_60m,APR,TRADING,4133404800000,True,1761215400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
30,90432,0,2025-11-15 00:00:00+00:00,30144,6,2026-09-24 23:55:00+00:00,5,0,0,APTUSDT,24,17856,17856,17856,0,False,5,APTUSDT_5m,APT,TRADING,4133404800000,True,1666076400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,APTUSDT,8,5952,5952,5952,0,False,15,APTUSDT_15m,APT,TRADING,4133404800000,True,1666076400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,APTUSDT,1,1488,1488,1488,0,False,60,APTUSDT_60m,APT,TRADING,4133404800000,True,1666076400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
53,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,ARBUSDT,39,17856,17856,17856,0,False,5,ARBUSDT_5m,ARB,TRADING,4133404800000,True,1679554800000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
13,30144,0,2025-11-15 00:00:00+00:00,7536,2,2026-09-24 23:45:00+00:00,15,0,0,ARBUSDT,11,5952,5952,5952,0,False,15,ARBUSDT_15m,ARB,TRADING,4133404800000,True,1679554800000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ARBUSDT,0,1488,1488,1488,0,False,60,ARBUSDT_60m,ARB,TRADING,4133404800000,True,1679554800000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
61,90432,0,2025-11-15 00:00:00+00:00,30144,17,2026-09-24 23:55:00+00:00,5,0,0,ARCUSDT,44,17856,17856,17856,0,False,5,ARCUSDT_5m,ARC,TRADING,4133404800000,True,1737118800000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,ARCUSDT,15,5952,5952,5952,0,False,15,ARCUSDT_15m,ARC,TRADING,4133404800000,True,1737118800000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ARCUSDT,3,1488,1488,1488,0,False,60,ARCUSDT_60m,ARC,TRADING,4133404800000,True,1737118800000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
58,90432,0,2025-11-15 00:00:00+00:00,30144,16,2026-09-24 23:55:00+00:00,5,0,0,ARIAUSDT,42,17856,17856,17856,0,False,5,ARIAUSDT_5m,ARIA,TRADING,4133404800000,True,1756897200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,ARIAUSDT,8,5952,5952,5952,0,False,15,ARIAUSDT_15m,ARIA,TRADING,4133404800000,True,1756897200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,ARIAUSDT,4,1488,1488,1488,0,False,60,ARIAUSDT_60m,ARIA,TRADING,4133404800000,True,1756897200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,90432,0,2025-11-15 00:00:00+00:00,30144,10,2026-09-24 23:55:00+00:00,5,0,0,ARKMUSDT,40,17856,17856,17856,0,False,5,ARKMUSDT_5m,ARKM,TRADING,4133404800000,True,1690512300000,0.0001,ok,17856,17852,0,0,17856,complete_raw_window_bars
13,30144,0,2025-11-15 00:00:00+00:00,7536,1,2026-09-24 23:45:00+00:00,15,0,0,ARKMUSDT,12,5952,5952,5952,0,False,15,ARKMUSDT_15m,ARKM,TRADING,4133404800000,True,1690512300000,0.0001,ok,17856,17852,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,ARKMUSDT,0,1488,1488,1488,0,False,60,ARKMUSDT_60m,ARKM,TRADING,4133404800000,True,1690512300000,0.0001,ok,17856,17852,0,0,1488,complete_raw_window_bars
