timeframe_min,arm,symbol,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r
15,joint,MAVIAUSDT,7,4,3,0,0.5714285714285714,0.25045836275303557,0.8417801460075546,0.5714285714285714,0.3686264389886273,2.580385072920391,0.119531914893625,10.790773767186161,30.79077376718616,1.7920705285399867,1.45953923130713,-1.0859239507693763,3.4281000000000343,-1.1048965517241407,3.098856598070846,24.571428571428573,21.75,190.66403681788202,6,3,0,0,0,2,2,1,7,3,3,0,5,1,1,0,5,1,1,0,4,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,MAVUSDT,6,3,3,0,0.5,0.18761630498040816,0.8123836950195918,0.5,0.18291196720900185,1.0974718032540112,0.29631799361173283,44.77112488077133,64.77112488077135,1.4046828144029802,1.2698008798133646,-0.9039769453953609,1.741013698630132,-1.211905660377364,1.6147475028527494,16.458333333333332,11.625,150.0405853357345,6,3,0,0,0,3,3,0,6,3,3,0,5,2,2,0,4,1,1,0,4,1,1,0,3,1,1,0,1,1,1,0,0,0,0,0
15,joint,MEGAUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-0.9371057692307689,-3.7484230769230757,-1.0907142857142849,-180.007360763338,-160.007360763338,0.0,,-0.9371057692307689,-0.3934230769230787,-1.1735714285714274,3.7484230769230757,8.75,3.875,220.713831731149,3,3,0,0,0,2,3,0,4,3,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,MELANIAUSDT,8,4,4,0,0.5,0.21521606069626764,0.7847839393037324,0.5,-0.1169033933437519,-0.9352271467500152,-0.3693623729924571,7.733706218519755,27.733706218519746,0.7952203792207272,0.9079415269277396,-1.1417483136152433,1.6578730158730164,-1.342780487804874,2.3370459745305414,11.59375,5.5,155.414310479774,7,3,0,0,0,2,3,0,8,3,4,0,6,2,2,0,6,2,2,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
15,joint,MEMEUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,-0.5507673414027469,-2.7538367070137344,-1.1386585365853688,-93.80177894588499,-73.801778945885,0.34342024647115466,1.4403783783784023,-1.048553771348034,1.4403783783784023,-1.1675294117647046,3.034006130168257,5.95,2.0,124.83696664803401,4,3,0,0,0,2,3,0,5,3,4,0,3,1,2,0,3,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,MERLUSDT,6,3,3,0,0.5,0.18761630498040816,0.8123836950195918,0.5,-0.12876626724097384,-0.772597603445843,-0.31815014367815586,-30.707866916848648,-10.707866916848664,0.7638812066330009,0.8331580065359593,-1.0906905410179069,1.1338823529411937,-1.106355555555555,3.2720716230537206,21.458333333333332,14.25,223.049057468548,6,3,0,0,0,3,3,0,6,3,3,0,5,2,2,0,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,METISUSDT,2,1,1,0,0.5,0.09453120463920084,0.9054687953607992,0.5,-0.13192649572649573,-0.26385299145299146,-0.13192649572649573,-68.787686077578,-48.787686077578,0.6912425988158104,0.5907111111111106,-0.8545641025641021,0.5907111111111106,-0.8545641025641021,0.8545641025641021,12.0,12.0,220.96312621295252,1,0,0,0,0,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,METUSDT,6,4,2,0,0.6666666666666666,0.29999331299474324,0.9032285897864654,0.6666666666666666,0.7813411018983659,4.688046611390195,0.4367411149825786,436.59305390458735,456.59305390458735,4.528804188556372,1.5041387957046923,-0.6642542857142871,2.763692307692319,-1.0784285714285733,1.3285085714285743,20.0,16.875,255.56895183139,5,1,0,0,0,1,2,0,6,1,2,0,6,1,2,0,6,1,2,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,MEUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.5635157426464271,1.6905472279392812,1.158469565217391,169.74913569659134,189.74913569659134,2.4065915573077694,1.4462111139696427,-1.2018750000000042,1.7339526627218944,-1.2018750000000042,1.2018750000000042,10.5,12.5,180.025046963055,3,1,0,0,0,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,joint,MEWUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-0.8905691231126558,-3.562276492450623,-1.11481333333333,-128.56626222429526,-108.56626222429526,0.0,,-0.8905691231126558,-0.0992926829268294,-1.2333571428571333,3.562276492450623,9.5,9.25,174.2797543230935,3,3,1,0,0,2,3,0,4,3,4,0,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,MINAUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-0.9308406150511389,-2.792521845153417,-1.2092631578947446,-75.186519488656,-55.186519488655996,0.0,,-0.9308406150511389,-0.2069729729729638,-1.3762857142857083,2.792521845153417,9.666666666666666,5.75,95.57344064386099,3,3,0,0,0,2,2,0,3,3,3,0,2,2,2,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,MIRAUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,0.7323855844156069,2.9295423376624274,-0.42787792207791997,21.973391246564773,41.97339124656477,2.3260585553280286,2.5693763636364095,-1.1046051948051958,4.939080000000088,-1.15378181818182,2.2092103896103916,23.875,24.125,245.439564323899,3,2,0,0,0,1,1,0,4,2,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,MITOUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,0.30758971447496974,1.230358857899879,-0.8481712204007269,-7.483600719903734,12.516399280096266,1.4358471121802963,4.053272727272766,-0.9409712897909625,4.053272727272766,-1.1265714285714332,2.8229138693728872,7.375,4.0,174.9555993011375,3,2,0,0,0,2,3,0,4,2,3,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,MMTUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.10432304342508403,-0.6259382605505042,-0.6927315891472873,-86.3426325885295,-66.34263258852948,0.828196891380027,1.5087041373926628,-0.9108366338339574,1.895047619047624,-1.1683157894736875,3.6433465353358296,18.25,17.75,284.158868040971,5,3,0,0,0,2,3,0,6,3,4,0,4,2,2,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,MOCAUSDT,7,4,3,0,0.5714285714285714,0.25045836275303557,0.8417801460075546,0.5714285714285714,2.3748850995107307,16.624195696575114,0.732392523364491,360.84989940776444,380.84989940776455,7.599357335386605,4.78581462903424,-0.8396876065206146,8.779689320388282,-1.151043478260869,1.1510434782608687,25.678571428571427,19.25,128.65215823013,6,2,0,2,0,2,3,0,7,2,3,0,7,2,3,0,5,0,1,0,5,0,1,0,4,0,0,0,3,0,0,0,1,0,0,0
15,joint,MONUSDT,2,0,2,0,0.0,0.0,0.6576197760453506,0.0,-0.7146374269005871,-1.4292748538011741,-0.7146374269005871,-179.1844469603835,-159.1844469603835,0.0,,-0.7146374269005871,-0.5730526315789494,-0.8562222222222249,1.4292748538011741,18.25,18.25,249.691446508485,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,MOODENGUSDT,8,1,7,0,0.125,0.022417491199971912,0.47088818505608376,0.125,2.4672588882020055,19.738071105616044,-1.0872995809264934,193.2944356653359,213.2944356653359,3.5231794439504585,27.56076923076913,-1.1175283035932975,27.56076923076913,-1.1851627906976778,4.43007986165474,11.21875,3.625,181.56116469119902,8,7,0,1,1,4,4,1,8,7,7,0,3,2,2,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,MORPHOUSDT,3,2,1,0,0.6666666666666666,0.2076595988078242,0.9385080559790691,0.6666666666666666,0.5161568947975477,1.548470684392643,0.584587155963324,-6.859587471859338,13.140412528140681,2.4715143452523063,1.3003840302429683,-1.0522973760932937,2.0161809045226127,-1.0522973760932937,1.0522973760932937,10.25,10.5,157.436708860759,3,1,0,0,0,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,MOVEUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,0.3379970264564727,1.6899851322823636,-1.083906250000002,70.86143492453682,90.86143492453678,1.4986538600778287,2.539539894039731,-1.1296982185990327,4.893231788079467,-1.1723333333333292,2.3051884057970966,12.05,9.0,176.38126387104302,5,3,0,0,0,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,MOVRUSDT,6,1,5,0,0.16666666666666666,0.030053369411815023,0.5635028250257673,0.16666666666666666,-0.22378602822901428,-1.3427161693740857,-0.4589023393605065,-54.83295258193783,-34.83295258193784,0.590424814484445,1.9355980861244113,-0.6556628510996994,1.9355980861244113,-1.0995739644970428,3.278314255498497,16.958333333333332,11.125,227.058891544352,4,3,0,0,0,3,5,0,6,3,5,0,4,2,3,0,3,1,2,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0
15,joint,MTLUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,-0.030919848484844137,-0.12367939393937655,-0.028969696969691094,-21.144582999590757,-1.144582999590746,0.9479723278489655,1.1267527272727356,-1.1885924242424237,1.1689600000000029,-1.2346999999999972,2.3771848484848475,10.5,7.625,94.9526427764435,4,2,0,0,0,2,2,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,MUBARAKUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,0.4240276340988654,2.5441658045931925,-1.0534707317073162,102.46066217008315,122.46066217008315,1.5948503067669246,3.4105753731343493,-1.0692462354188765,5.575850746268682,-1.0950434782608722,4.276984941675506,21.666666666666668,12.75,284.985664704993,6,4,0,1,0,4,4,0,6,4,4,0,4,2,2,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,MUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,3.7327130387595657,18.66356519379783,-1.0653521126760557,255.8033060855004,275.80330608550037,6.630908565503265,10.989025382560252,-1.1048285237742246,19.689782608695932,-1.1426071428571458,2.171878428465528,16.65,8.0,159.821428571428,5,3,0,1,1,2,2,0,5,3,3,0,3,1,1,0,3,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
15,joint,MYXUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-1.1198293363124225,-4.47931734524969,-1.1053300709939158,-195.75562124420273,-175.7556212442025,0.0,,-1.1198293363124225,-1.0971688311688312,-1.1714883720930271,4.47931734524969,4.0,3.875,190.28459144698098,4,4,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,NAORISUSDT,9,1,8,0,0.1111111111111111,0.01989088741690992,0.4349997083707909,0.1111111111111111,-0.7150672585420178,-6.43560532687816,-1.079333333333334,-130.9965757058061,-110.99657570580612,0.26710865555237195,2.3455126050420256,-1.0976397414900232,2.3455126050420256,-1.1684666666666723,8.781117931920187,7.972222222222222,1.75,252.100840336133,9,8,0,0,0,5,5,0,8,7,7,1,4,3,3,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,NEARUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,-0.5875988341880218,-4.113191839316153,-1.1112380952380965,-83.56220697631929,-63.56220697631928,0.2558697934157873,0.7071622257053358,-1.105503258145365,0.8897727272727392,-1.1580000000000017,5.002964566588893,5.928571428571429,7.0,153.11510031678898,6,4,0,0,0,2,3,0,7,4,5,0,3,0,1,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,joint,NEIROUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-0.9132789580432803,-3.653115832173121,-1.104161862527715,-172.8641871415195,-152.8641871415195,0.0,,-0.9132789580432803,-0.2986060606060648,-1.1461860465116265,3.653115832173121,11.125,11.5,148.5369979865845,3,3,0,0,0,2,3,0,4,3,4,0,3,2,3,0,3,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,NEOUSDT,7,1,6,0,0.14285714285714285,0.025679624057823897,0.5131278321392249,0.14285714285714285,3.245223159054304,22.716562113380128,-1.1565714285714288,260.967752171818,280.967752171818,4.361090568829495,29.475249999999978,-1.1264479811033081,29.475249999999978,-1.2876923076923126,4.863872555609401,20.75,13.5,94.228504122497,6,5,0,1,1,5,6,1,7,5,6,0,5,3,4,0,4,3,3,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,NEWTUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-1.1393186142198821,-3.417955842659646,-1.1490645161290332,-169.22880115138267,-149.22880115138267,0.0,,-1.1393186142198821,-1.104074999999998,-1.164816326530615,3.417955842659646,10.5,1.5,134.17009305345,3,3,0,0,0,3,3,0,3,3,3,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,NIGHTUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,0.3127254481792812,1.563627240896406,-1.0529333333333348,22.871635799939817,42.87163579993982,1.395676239803952,5.515411764705939,-0.9879461309523832,5.515411764705939,-1.1640833333333378,2.870159523809532,11.95,5.75,244.75524475524298,4,3,0,1,0,3,4,0,5,3,4,0,4,2,3,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,NILUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.3419695403973728,-2.051817242384237,-1.0562607764390899,-53.422314509493,-33.42231450949296,0.5161427963621329,1.0943628421215466,-1.0601357316568325,1.1942413793103526,-1.0686241134751764,2.1279012219089104,6.875,3.0,356.51220869470643,6,4,0,0,0,4,4,0,6,4,4,0,3,1,1,0,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,NMRUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,2.8798173888421594,11.519269555368638,-0.04925365726227515,250.10484964310103,270.10484964310126,5.738293207062031,6.975185298935317,-1.2155505212509987,12.8375675675676,-1.2197906976744126,1.2197906976744122,11.625,4.625,92.8215907084855,4,2,0,1,1,2,2,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,joint,NOMUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.2,0.07522580195822468,0.3761290097911234,-1.0697872340425552,66.6806311218188,86.6806311218188,1.0927007821779833,4.43358139534883,-1.0143630963894268,4.43358139534883,-1.0997500000000011,3.2690523855577096,15.65,12.5,200.974421437271,4,3,0,0,0,3,4,0,5,3,4,0,2,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,NOTUSDT,9,4,5,0,0.4444444444444444,0.18877851977054566,0.7333487081991259,0.4444444444444444,0.40570691237169015,3.6513622113452113,-0.3575588235294071,40.225687403329225,60.22568740332945,1.763203998705111,2.108904192944416,-0.9568509120864906,3.5322499999999732,-1.1462173913043443,2.255594440484675,15.472222222222221,16.0,167.01461377870498,8,4,0,0,0,2,3,0,8,3,4,0,6,1,2,0,6,1,2,0,5,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0
15,joint,NXPCUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,0.08321703643578955,0.49930221861473734,-0.7890937499999939,77.52070537133966,97.52070537133966,1.1232445580573551,2.275307359307363,-1.0128281249999973,2.6955238095238108,-1.323875000000002,1.79656249999999,17.833333333333332,8.625,129.42851858459898,5,3,0,0,0,2,3,0,6,3,4,0,4,1,2,0,3,0,1,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,OGNUSDT,3,1,2,0,0.3333333333333333,0.06149194402093078,0.7923404011921757,0.3333333333333333,-0.422435425685419,-1.2673062770562569,-1.1379166666666671,-57.59942926969066,-37.59942926969066,0.4496516705385701,1.0354285714285945,-1.1513674242424257,1.0354285714285945,-1.1648181818181842,2.3027348484848513,7.666666666666667,5.5,128.992628992628,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,OGUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,-0.23941708730158612,-1.1970854365079306,-0.562180555555556,-117.65196253137519,-97.65196253137519,0.5754052144987063,0.8111371428571448,-0.9397865740740734,0.8805600000000183,-1.19453333333333,2.81935972222222,14.5,11.0,102.810143934202,4,2,0,0,0,2,3,1,5,2,3,0,3,1,1,0,3,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ONDOUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-1.0759941863190403,-5.379970931595202,-1.0806595744680862,-297.8510830306712,-277.8510830306712,0.0,,-1.0759941863190403,-1.0530833333333325,-1.099647058823528,5.379970931595202,4.0,1.75,247.955684515957,5,5,0,0,0,3,3,0,5,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ONEUSDT,7,1,6,0,0.14285714285714285,0.025679624057823897,0.5131278321392249,0.14285714285714285,-0.7159207610168984,-5.011445327118289,-1.0954499999999971,-142.87578990770243,-122.87578990770245,0.2510870922068961,1.6801809954750992,-1.1152710537655646,1.6801809954750992,-1.2192571428571464,5.582057357076151,13.428571428571429,1.5,189.742884641826,7,6,0,0,0,4,4,0,7,6,6,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,ONGUSDT,7,1,6,0,0.14285714285714285,0.025679624057823897,0.5131278321392249,0.14285714285714285,-0.8576098113314367,-6.0032686793200565,-1.1034421768707492,-170.18062432927542,-150.18062432927542,0.13028740079020124,0.8993203883495288,-1.1504315112782642,0.8993203883495288,-1.4068695652174377,6.902589067669585,7.928571428571429,7.25,160.59957173447398,7,6,0,0,0,5,5,0,6,5,5,0,2,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,ONTUSDT,5,2,3,0,0.4,0.11762077314099711,0.7692757205908813,0.4,-0.10020781695915963,-0.5010390847957982,-0.6977142857142817,-2.4303001705972065,17.569699829402794,0.835227072787433,1.2698730769230764,-1.013595079547317,1.6708999999999958,-1.1738769230769213,2.343070952927669,13.4,6.75,115.02388957706401,4,2,0,0,0,1,2,0,5,2,3,0,4,1,2,0,3,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,ONUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,0.43272625807741766,3.0290838065419234,-1.03794759007955,449.1195042889973,469.1195042889973,1.5803054879742746,4.124446401258584,-1.0439617991950492,5.3309336188436935,-1.1876800000000045,5.219808995975246,8.714285714285714,6.5,324.503311258277,6,4,0,1,0,4,5,0,7,4,5,0,5,2,3,0,5,2,3,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
15,joint,OPENUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-1.0682318996415823,-3.2046956989247466,-1.170400000000004,-189.08183147966236,-169.08183147966233,0.0,,-1.0682318996415823,-0.7661290322580648,-1.2681666666666775,3.2046956989247466,15.25,0.75,117.370892018779,2,2,0,0,0,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,OPGUSDT,5,1,4,0,0.2,0.03622410822563066,0.6244653729700049,0.4,-0.35916931781786887,-1.7958465890893445,-1.076428571428572,-89.68756669994676,-69.6875666999468,0.45667259097183927,1.509428571428585,-0.8263187901294825,1.509428571428585,-1.1146315789473704,2.191060150375942,14.0,3.5,178.01047120418698,4,3,1,0,0,3,4,0,5,3,4,0,3,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,OPNUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.0013419896640783358,-0.005367958656313343,-1.1222395348837197,76.222767657254,96.22276765725402,0.9984240372926811,3.400777777777791,-1.1353819121447015,3.400777777777791,-1.161666666666665,2.280866666666663,7.4375,6.25,163.7144106555295,4,3,0,0,0,3,3,0,4,3,3,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,OPUSDT,3,0,3,0,0.0,0.0,0.5614970356393196,0.0,-1.1123553968046727,-3.337066190414018,-1.1079806763285045,-220.52556179250334,-200.52556179250334,0.0,,-1.1123553968046727,-1.068544973544973,-1.160540540540541,3.337066190414018,3.1666666666666665,3.5,185.218324982103,3,3,0,0,0,3,3,0,3,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,ORCAUSDT,7,2,5,0,0.2857142857142857,0.08221892324928332,0.6410655504689458,0.2857142857142857,1.1045209045340487,7.731646331738341,-1.126315789473685,114.26569529406028,134.2656952940604,2.3079658071249103,6.821422727272678,-1.182239824561403,11.170545454545334,-1.272250000000004,4.819865789473684,15.071428571428571,4.25,110.192837465564,7,5,0,1,1,3,3,0,6,4,4,0,5,3,3,0,3,1,1,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
15,joint,ORDERUSDT,8,3,5,0,0.375,0.13684428473912286,0.694257607346229,0.375,-0.28745795643916505,-2.2996636515133204,-1.0981404741000886,-24.31948421661349,-4.319484216613503,0.5935087605880517,1.119229142185662,-1.1314702156140612,1.8735135135135168,-1.1623428571428571,4.500851078070309,20.0625,16.875,160.2570931429975,8,5,0,0,0,5,5,0,8,5,5,0,6,3,3,0,4,1,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,ORDIUSDT,4,1,3,0,0.25,0.04558726029536886,0.6993581599030918,0.25,-0.429742239732826,-1.718968958931304,-0.7040380952380938,-92.21386334084877,-72.21386334084875,0.3116783688841761,0.778364963503647,-0.8324446408116503,0.778364963503647,-1.0892577319587635,2.497333922434951,16.875,16.875,258.13643526794704,3,2,0,0,0,2,3,0,4,2,3,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,PARTIUSDT,8,3,5,0,0.375,0.13684428473912286,0.694257607346229,0.375,-0.39007487287109566,-3.1205989829687653,-1.0927856341189677,-77.732069973813,-57.732069973813,0.4426022796672435,0.8259716975308731,-1.119702815112277,1.1505925925925975,-1.1565806451612883,4.002133393743198,10.21875,6.375,156.1799195834925,8,5,0,0,0,4,4,0,7,4,4,0,5,2,2,0,4,1,1,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
15,joint,PENDLEUSDT,4,2,2,0,0.5,0.15003898774401986,0.8499610122559802,0.5,-0.17956548367577618,-0.7182619347031047,-0.2665439166860191,-50.594863488599,-30.594863488598996,0.6705462528734397,0.7309491136426136,-1.090080080994166,0.9172781954887236,-1.10245229681979,1.10245229681979,15.375,16.625,226.2935036957235,4,2,0,0,0,2,2,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,joint,PENGUUSDT,5,0,5,0,0.0,0.0,0.43448246865939283,0.0,-1.042968831813792,-5.21484415906896,-1.1213921568627458,-200.70083473808023,-180.70083473808023,0.0,,-1.042968831813792,-0.7302739726027374,-1.1534430379746836,5.21484415906896,5.4,3.0,164.755289937006,4,4,0,0,0,4,5,0,5,4,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,PEOPLEUSDT,4,0,4,0,0.0,0.0,0.4898908403969213,0.0,-0.9566769021114468,-3.8267076084457874,-0.9618855411255415,-206.564473846363,-186.564473846363,0.0,,-0.9566769021114468,-0.7972876712328747,-1.1056488549618295,3.8267076084457874,6.4375,6.875,199.86349120691202,2,2,0,0,0,2,4,0,4,2,4,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,joint,PHAUSDT,6,1,5,0,0.16666666666666666,0.030053369411815023,0.5635028250257673,0.16666666666666666,-0.7069076456816261,-4.241445874089757,-1.080441632653061,-161.98543711736818,-141.98543711736818,0.20536606716312417,1.0961639344262482,-1.067521961703201,1.0961639344262482,-1.1243500000000033,4.280446543209882,16.083333333333332,12.375,215.229158963983,5,4,0,0,0,4,5,0,6,4,5,0,4,3,3,0,3,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,joint,PIEVERSEUSDT,6,3,3,0,0.5,0.18761630498040816,0.8123836950195918,0.5,-0.14378688814972332,-0.86272132889834,-0.47059795501022095,-21.311523102314666,-1.3115231023146758,0.7452252181203486,0.8411634330028793,-1.128737209302326,1.883818181818188,-1.186666666666666,2.2491999999999983,7.416666666666667,4.5,188.914141056154,6,3,0,0,0,3,3,0,6,3,3,0,4,1,1,0,4,1,1,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
15,joint,PIPPINUSDT,6,2,4,0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.4389072242572265,-2.633443345543359,-0.5941523809523828,-68.00657592595235,-48.006575925952326,0.25208763972402143,0.44380769230768785,-0.8802646825396838,0.828000000000002,-1.190111111111112,3.461443345543361,11.25,8.125,165.1338095913955,5,4,1,0,0,4,4,0,6,4,4,0,4,2,2,0,3,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
