asset,closed,wins,total_r,positive_r,negative_r,win_rate,mean_r,pf_r,score_known,arm,selection_mode,win_le_10pct,mean_lt_neg036,pf_lt_05
TRU,104,33,-5.273398666647303,63.75819326325565,69.03159192990294,0.3173076923076923,-0.05070575641007022,0.9236089083386331,True,v9,full_history_posthoc,False,False,False
TRUMP,192,84,105.04949405940475,212.612753980666,107.56325992126125,0.4375,0.5471327815593997,1.9766298839985268,True,v9,full_history_posthoc,False,False,False
TRUST,107,36,-22.03465107369188,50.48046881774154,72.51511989143341,0.3364485981308411,-0.2059313184457185,0.6961371489603654,True,v9,full_history_posthoc,False,False,False
TRUTH,141,23,-81.12516876596564,27.771904893816064,108.8970736597817,0.16312056737588654,-0.5753558068508201,0.25502893659550097,True,v9,full_history_posthoc,False,True,True
TRX,252,86,26.0612294201014,214.01438056871692,187.95315114861552,0.3412698412698413,0.10341757706389446,1.1386581137950418,True,v9,full_history_posthoc,False,False,False
TSEM,9,4,-6.294137534507837,4.615312004776905,10.909449539284743,0.4444444444444444,-0.6993486149453152,0.42305635936600144,True,v9,full_history_posthoc,False,True,True
TSLA,26,7,-4.325002191483043,16.813914061838673,21.138916253321714,0.2692307692307692,-0.1663462381339632,0.7954009496204224,True,v9,full_history_posthoc,False,False,False
TSM,29,12,6.0074090284433375,23.32162657547728,17.31421754703394,0.41379310344827586,0.20715203546356337,1.3469639336645884,True,v9,full_history_posthoc,False,False,False
TST,87,21,-6.374553670272734,57.29167415125238,63.66622782152511,0.2413793103448276,-0.07327073184221533,0.8998754302180042,True,v9,full_history_posthoc,False,False,False
TTMI,9,4,5.054528050338432,10.610873899522156,5.556345849183723,0.4444444444444444,0.5616142278153814,1.9096856436827072,True,v9,full_history_posthoc,False,False,False
TTWO,8,1,-6.823444490401915,1.0218785046728849,7.8453229950748,0.125,-0.8529305613002394,0.13025321013735291,True,v9,full_history_posthoc,False,True,True
TURBO,268,85,-4.654119586926738,178.3156878700875,182.96980745701424,0.31716417910447764,-0.017366117861666933,0.9745634558421877,True,v9,full_history_posthoc,False,False,False
TURTLE,49,13,-11.935220972454786,23.902484849506585,35.83770582196137,0.2653061224489796,-0.24357593821336299,0.6669647038304312,True,v9,full_history_posthoc,False,False,False
TUT,98,25,-23.571685227013315,44.4875730202818,68.05925824729512,0.25510204081632654,-0.24052740027564606,0.6536593869218355,True,v9,full_history_posthoc,False,False,False
TWLO,8,4,2.6461788445810406,7.634796739202313,4.988617894621274,0.5,0.3307723555726301,1.5304432811809758,True,v9,full_history_posthoc,False,False,False
TWT,134,43,2.5219991827683765,93.34478137932872,90.82278219656035,0.3208955223880597,0.018820889423644602,1.0277683541703249,True,v9,full_history_posthoc,False,False,False
UAI,57,9,-32.496542019049706,13.319298134785141,45.81584015383484,0.15789473684210525,-0.57011477226403,0.2907138249579889,True,v9,full_history_posthoc,False,True,True
UB,88,13,-46.793950171138206,24.790587252810596,71.5845374239488,0.14772727272727273,-0.5317494337629342,0.34631204090894685,True,v9,full_history_posthoc,False,True,True
UMA,269,80,-62.61792659013109,123.56813830600943,186.18606489614052,0.29739776951672864,-0.2327803962458405,0.6636809171241628,True,v9,full_history_posthoc,False,False,False
UNFI,7,1,1.426197638444652,6.938807692307684,5.512610053863032,0.14285714285714285,0.2037425197778074,1.2587154949306139,True,v9,full_history_posthoc,False,False,False
UNH,7,2,-3.4826202316098342,2.223311003617728,5.705931235227562,0.2857142857142857,-0.49751717594426204,0.3896491058096424,True,v9,full_history_posthoc,False,True,True
UNI,243,78,26.049864143731405,180.86393394830023,154.81406980456882,0.32098765432098764,0.10720108701124036,1.1682654824371954,True,v9,full_history_posthoc,False,False,False
UP,33,14,8.806362144034058,29.206410346915852,20.400048202881795,0.42424242424242425,0.26685945891012297,1.4316833988063828,True,v9,full_history_posthoc,False,False,False
URNM,13,5,-2.666874469462483,6.687159213851377,9.35403368331386,0.38461538461538464,-0.20514418995865255,0.7148957808202282,True,v9,full_history_posthoc,False,False,False
US,37,11,-2.113635250187736,24.261889559780194,26.375524809967928,0.2972972972972973,-0.05712527703210097,0.9198637651604589,True,v9,full_history_posthoc,False,False,False
USAR,16,4,-5.154078381381447,7.555945217948064,12.71002359932951,0.25,-0.3221298988363404,0.5944871116011666,True,v9,full_history_posthoc,False,False,False
USD1,3,0,-10.289607142856767,0.0,10.289607142856767,0.0,-3.429869047618922,0.0,True,v9,full_history_posthoc,True,True,True
USELESS,145,39,-21.491206814023773,86.13304146146793,107.6242482754917,0.2689655172413793,-0.1482152194070605,0.8003125953640898,True,v9,full_history_posthoc,False,False,False
USO,15,8,2.9800554022819803,11.130705317891596,8.150649915609616,0.5333333333333333,0.19867036015213202,1.3656218133691111,True,v9,full_history_posthoc,False,False,False
USTC,128,35,-33.00213429746871,56.57863595132158,89.58077024879029,0.2734375,-0.2578291741989743,0.6315935417186885,True,v9,full_history_posthoc,False,False,False
USUAL,115,39,6.14958355542118,82.7517872006538,76.60220364523262,0.3391304347826087,0.053474639612358085,1.0802794601562862,True,v9,full_history_posthoc,False,False,False
UVXY,13,5,-0.4671058697758329,7.850700977180557,8.31780684695639,0.38461538461538464,-0.035931220751987146,0.9438426644943366,True,v9,full_history_posthoc,False,False,False
UXLINK,56,15,-10.40926347571116,29.349834991512445,39.7590984672236,0.26785714285714285,-0.18587970492341357,0.738191662361452,True,v9,full_history_posthoc,False,False,False
VANA,232,74,11.821046279537898,169.83358902241537,158.01254274287749,0.31896551724137934,0.05095278568766335,1.0748108097897864,True,v9,full_history_posthoc,False,False,False
VANRY,109,37,5.834742694854066,75.92197983186414,70.08723713701006,0.3394495412844037,0.053529749494074,1.0832497175405562,True,v9,full_history_posthoc,False,False,False
VELO,11,6,4.5747340333557585,9.7024677215965,5.127733688240742,0.5454545454545454,0.4158849121232508,1.8921551530351197,True,v9,full_history_posthoc,False,False,False
VELODROME,108,38,-6.008755837616142,65.64010301306237,71.64885885067851,0.35185185185185186,-0.05563662812607539,0.9161360566797188,True,v9,full_history_posthoc,False,False,False
VELVET,56,12,87.25161900826916,127.95494814395819,40.70332913568904,0.21428571428571427,1.5580646251476635,3.1435990829498555,True,v9,full_history_posthoc,False,False,False
VET,144,47,25.357411940561917,118.332358956566,92.97494701600408,0.3263888888888889,0.17609313847612443,1.2727338143704139,True,v9,full_history_posthoc,False,False,False
VFY,18,9,11.89012401437366,20.182404307628033,8.292280293254372,0.5,0.6605624452429811,2.4338786912504724,True,v9,full_history_posthoc,False,False,False
VIC,73,21,-10.48732572892002,42.1945577799924,52.68188350891242,0.2876712328767123,-0.1436619962865756,0.8009310785718997,True,v9,full_history_posthoc,False,False,False
VIDT,37,5,-22.050830895347463,7.960312368337744,30.011143263685206,0.13513513513513514,-0.5959684025769585,0.26524522236279047,True,v9,full_history_posthoc,False,True,True
VINE,72,18,-0.4254884600144757,53.20695603389486,53.63244449390934,0.25,-0.005909561944645496,0.9920665846200093,True,v9,full_history_posthoc,False,False,False
VIRTUAL,218,58,-21.082650620179237,126.51079643260736,147.59344705278662,0.26605504587155965,-0.09670940651458365,0.8571572719442004,True,v9,full_history_posthoc,False,False,False
VOXEL,77,23,-10.819223896056346,42.42516882351741,53.24439271957376,0.2987012987012987,-0.140509401247485,0.7968006893601216,True,v9,full_history_posthoc,False,False,False
VRT,10,4,-0.32660568500965226,3.87444182628966,4.201047511299312,0.4,-0.03266056850096523,0.9222561315645205,True,v9,full_history_posthoc,False,False,False
VTHO,102,34,2.948701048306182,68.55729926073816,65.60859821243199,0.3333333333333333,0.028908833806923353,1.044943820301703,True,v9,full_history_posthoc,False,False,False
VVV,105,34,17.196424049295086,87.48210257851123,70.28567852921614,0.3238095238095238,0.16377546713614366,1.2446646942754764,True,v9,full_history_posthoc,False,False,False
W,270,85,-13.981020589515948,165.9680269877744,179.94904757729037,0.3148148148148148,-0.05178155773894796,0.9223056705342608,True,v9,full_history_posthoc,False,False,False
WAL,180,56,45.7298756253377,159.54809325540296,113.81821763006526,0.3111111111111111,0.25405486458520943,1.401779930994615,True,v9,full_history_posthoc,False,False,False
WAXP,119,35,-0.7342852629562304,81.17346331594308,81.90774857889932,0.29411764705882354,-0.006170464394590172,0.9910352161340521,True,v9,full_history_posthoc,False,False,False
WCT,169,48,-0.6293331257881927,122.15638204188059,122.78571516766878,0.28402366863905326,-0.003723864649634276,0.9948745411880461,True,v9,full_history_posthoc,False,False,False
WDC,15,3,-4.734527695113373,5.318030677744992,10.052558372858366,0.2,-0.3156351796742249,0.5290226110104996,True,v9,full_history_posthoc,False,False,False
WEN,4,0,-4.64182457920969,0.0,4.64182457920969,0.0,-1.1604561448024224,0.0,True,v9,full_history_posthoc,True,True,True
WET,100,31,-19.175058701519582,46.63387688967258,65.80893559119215,0.31,-0.19175058701519582,0.7086253024872513,True,v9,full_history_posthoc,False,False,False
WIF,259,80,29.173739631776023,205.42892393728633,176.2551843055103,0.3088803088803089,0.11263992135820858,1.1655198951833836,True,v9,full_history_posthoc,False,False,False
WLD,239,93,106.00511282571345,241.1332814140209,135.12816858830743,0.3891213389121339,0.44353603692767135,1.7844782766846885,True,v9,full_history_posthoc,False,False,False
WLFI,148,35,-56.43132545349358,57.609616173428286,114.04094162692186,0.23648648648648649,-0.3812927395506323,0.5051660864209163,True,v9,full_history_posthoc,False,True,False
WOO,241,82,2.009421595695451,152.47638294220997,150.46696134651452,0.34024896265560167,0.008337848944794403,1.0133545701841342,True,v9,full_history_posthoc,False,False,False
XAG,41,16,9.708053149315209,36.839556966942006,27.131503817626797,0.3902439024390244,0.23678178412963924,1.3578147829390894,True,v9,full_history_posthoc,False,False,False
XAI,121,35,30.94580428097285,113.79910151466368,82.85329723369082,0.2892561983471074,0.25575044860308144,1.3735011799673953,True,v9,full_history_posthoc,False,False,False
XAN,57,17,-7.9982770776067245,32.488740829144355,40.48701790675108,0.2982456140350877,-0.1403206504843285,0.8024483528021698,True,v9,full_history_posthoc,False,False,False
XAU,83,32,13.98270995579176,75.35820626298762,61.37549630719585,0.3855421686746988,0.16846638500953928,1.2278223525200624,True,v9,full_history_posthoc,False,False,False
XAUT,27,7,-9.590436752341812,13.706136847510821,23.296573599852636,0.25925925925925924,-0.3552013611978449,0.588332734372471,True,v9,full_history_posthoc,False,False,False
XBI,3,1,-1.8538683031629906,1.8230681198910224,3.6769364230540127,0.3333333333333333,-0.6179561010543302,0.4958117057615065,True,v9,full_history_posthoc,False,True,True
XCN,36,16,22.4065772485522,41.540405567787964,19.133828319235768,0.4444444444444444,0.6224049235708944,2.1710451706115834,True,v9,full_history_posthoc,False,False,False
XCU,29,10,-7.315970364816949,12.803503575692838,20.11947394050979,0.3448275862068966,-0.2522748401661017,0.6363736752536793,True,v9,full_history_posthoc,False,False,False
XEM,7,4,5.460757142857154,8.572314285714295,3.1115571428571425,0.5714285714285714,0.7801081632653076,2.7549917588345787,True,v9,full_history_posthoc,False,False,False
XIAOMI,1,0,-1.3985555555555529,0.0,1.3985555555555529,0.0,-1.3985555555555529,0.0,True,v9,full_history_posthoc,True,True,True
XLE,19,6,-5.026045181235756,10.789013189901539,15.815058371137294,0.3157894736842105,-0.2645286937492503,0.6821987587217282,True,v9,full_history_posthoc,False,False,False
XLM,256,105,99.2622398353321,249.8174231638124,150.55518332848033,0.41015625,0.387743124356766,1.6593080200949466,True,v9,full_history_posthoc,False,False,False
XMR,110,29,-26.223783271800595,53.4909801148776,79.7147633866782,0.2636363636363636,-0.23839802974364177,0.6710297797084965,True,v9,full_history_posthoc,False,False,False
XNY,60,17,1.6739999353933277,44.095527819781864,42.42152788438853,0.2833333333333333,0.02789999892322213,1.0394610948468308,True,v9,full_history_posthoc,False,False,False
XPD,37,8,-17.43799130809089,12.752838102668893,30.190829410759783,0.21621621621621623,-0.47129706238083485,0.4224076764888042,True,v9,full_history_posthoc,False,True,True
XPIN,54,12,-18.37341125667967,23.139907374000902,41.51331863068057,0.2222222222222222,-0.3402483566051791,0.5574092396674658,True,v9,full_history_posthoc,False,False,False
XPL,132,42,-1.778724724192415,86.1940515079591,87.97277623215152,0.3181818181818182,-0.013475187304487992,0.979780964062126,True,v9,full_history_posthoc,False,False,False
XPT,34,8,-8.804069672328646,16.47140300718789,25.27547267951654,0.23529411764705882,-0.2589432256567249,0.6516753698749403,True,v9,full_history_posthoc,False,False,False
XRP,237,89,254.3692527099119,399.89686433362175,145.52761162370984,0.3755274261603376,1.0732879861177718,2.747910584608737,True,v9,full_history_posthoc,False,False,False
XTZ,236,78,51.690055451347966,203.73458553826234,152.04453008691436,0.3305084745762712,0.2190256586921524,1.3399665573092303,True,v9,full_history_posthoc,False,False,False
XVG,126,42,13.465432402901104,93.50148603885691,80.03605363595581,0.3333333333333333,0.10686851113413574,1.1682420833009666,True,v9,full_history_posthoc,False,False,False
XVS,135,42,-3.7915107810830806,88.87277659391856,92.66428737500163,0.3111111111111111,-0.028085265045059857,0.9590833654637706,True,v9,full_history_posthoc,False,False,False
YALA,22,7,-3.177467199266924,10.411792480553306,13.58925967982023,0.3181818181818182,-0.14443032723940563,0.7661780498620246,True,v9,full_history_posthoc,False,False,False
YB,139,54,2.0327651854593913,87.38306841459197,85.35030322913258,0.38848920863309355,0.01462420996733375,1.0238167306799393,True,v9,full_history_posthoc,False,False,False
YFI,256,72,-29.505183845104316,154.34695503062673,183.85213887573104,0.28125,-0.11525462439493873,0.8395167767667506,True,v9,full_history_posthoc,False,False,False
YGG,262,98,63.78765567029335,220.81078155213865,157.02312588184532,0.37404580152671757,0.24346433461944025,1.4062309631913164,True,v9,full_history_posthoc,False,False,False
ZAMA,78,28,33.775929195262286,80.26275012070833,46.486820925446054,0.358974358974359,0.4330247332725934,1.7265699938791457,True,v9,full_history_posthoc,False,False,False
ZBT,119,28,-20.704456375237648,69.2556439332123,89.96010030844995,0.23529411764705882,-0.17398702836334157,0.7698484516552625,True,v9,full_history_posthoc,False,False,False
ZEC,146,71,180.7449104564156,254.2475416672126,73.50263121079702,0.4863013698630137,1.2379788387425725,3.459026397817789,True,v9,full_history_posthoc,False,False,False
ZEN,164,48,-19.09154464014081,95.42328811571528,114.51483275585609,0.2926829268292683,-0.11641185756183421,0.8332832159756658,True,v9,full_history_posthoc,False,False,False
ZEREBRO,114,27,-42.35132205011688,41.01000458008507,83.36132663020194,0.23684210526315788,-0.3715028250010252,0.49195479772063844,True,v9,full_history_posthoc,False,True,True
ZEST,13,4,-2.0402431524479545,6.828350266800565,8.86859341924852,0.3076923076923077,-0.15694178095753497,0.7699473799283907,True,v9,full_history_posthoc,False,False,False
ZETA,290,99,89.31117710973749,271.75183286471326,182.44065575497578,0.3413793103448276,0.3079695762404741,1.4895354971190498,True,v9,full_history_posthoc,False,False,False
ZHIPU,7,2,-3.2709195592471536,1.9620057776962962,5.23292533694345,0.2857142857142857,-0.46727422274959335,0.37493479294361637,True,v9,full_history_posthoc,False,True,True
ZIL,229,77,18.299417281766598,168.8312910707087,150.53187378894208,0.33624454148471616,0.07991011913435195,1.1215650667274883,True,v9,full_history_posthoc,False,False,False
